,intersection_id,tollgate_id,starting_time,time_window,travel_velocity
14376,B,3,2016-09-18,71,[ 8.92448513  7.73333333  7.73162939  7.71812081  3.97257512]
14377,B,3,2016-09-19,0,[ 12.60096931  14.39205955   8.96960712   0.63413289  12.2132672 ]
14378,B,3,2016-09-19,2,[  5.82959641  10.8411215    9.07046477   0.40939836   4.59314526]
14379,B,3,2016-09-19,3,[  9.77443609  10.39426523   9.68         7.2327044    6.20472441]
14380,B,3,2016-09-19,4,[  9.09090909  12.74725275  12.73684211  12.70718232   7.89579158]
14381,B,3,2016-09-19,6,[  9.01734104  11.48514851  13.54983203  15.54054054   6.25794155]
14382,B,3,2016-09-19,12,[  4.72154964   8.59259259   8.19783198   2.94871795  11.36757069]
14383,B,3,2016-09-19,16,[ 15.05791506  15.06493506   2.6128266    9.54356846  11.12365895]
14384,B,3,2016-09-19,17,[ 6.41455372  7.02339456  7.47020946  6.37024238  8.81467798]
14385,B,3,2016-09-19,21,[ 8.51820505  9.33966566  5.78889298  9.5023511   6.10795793]
14386,B,3,2016-09-19,22,[  7.34479557   8.96479396   2.29885625  15.08600718   5.53539169]
14387,B,3,2016-09-19,23,[ 5.68067894  7.48442795  4.3254531   4.64825789  7.33532066]
14388,B,3,2016-09-19,25,[ 6.67227857  7.96021769  3.83611201  7.50501437  4.62165959]
14389,B,3,2016-09-19,26,[ 10.57880393  10.86624917   7.46052161   3.1470511    4.60838315]
14390,B,3,2016-09-19,27,[ 11.18455612  14.19488454  11.30329364  12.08008742   7.58822096]
14391,B,3,2016-09-19,28,[ 12.91649955   9.56651079   2.13805322   5.19824861   6.14629541]
14392,B,3,2016-09-19,29,[ 5.31368375  7.19204487  3.07565402  6.27422327  4.42874737]
14393,B,3,2016-09-19,30,[ 8.59913911  7.75084619  8.09292774  6.94486298  7.12329718]
14394,B,3,2016-09-19,31,[ 10.38027655  11.23652829  10.11281318   9.35281588   7.80954508]
14395,B,3,2016-09-19,32,[ 8.76826266  9.76275228  5.72058607  6.69565068  5.7797887 ]
14396,B,3,2016-09-19,33,[ 7.0216916   8.8738709   2.45748342  6.88145765  4.89080418]
14397,B,3,2016-09-19,34,[ 4.99296647  7.95748991  6.99269095  5.99408122  8.03692247]
14398,B,3,2016-09-19,35,[ 10.02418296  10.06899113   7.21011469  10.77666808  10.51752249]
14399,B,3,2016-09-19,36,[ 8.19487728  7.62400287  4.24592113  5.72910556  6.58535227]
14400,B,3,2016-09-19,37,[ 6.86540961  8.18662626  5.21775947  4.3410776   4.27824381]
14401,B,3,2016-09-19,38,[ 6.68397994  8.04066369  4.02426353  9.58042819  5.13650454]
14402,B,3,2016-09-19,39,[ 7.80986836  8.47163483  3.84230162  9.96776002  6.04753889]
14403,B,3,2016-09-19,40,[ 8.28929498  8.45848352  3.96413011  6.24881661  5.8662278 ]
14404,B,3,2016-09-19,41,[ 7.79189259  8.10004276  3.66371661  3.48472381  4.11645396]
14405,B,3,2016-09-19,42,[  8.05702004   9.69978136   3.58995923  10.5364338    6.89785004]
14406,B,3,2016-09-19,43,[ 12.79390523  11.92845936   9.36338123  10.69895656   7.64564894]
14407,B,3,2016-09-19,44,[ 14.07278236  14.88841073  12.68306815  16.70835685  10.28325293]
14408,B,3,2016-09-19,45,[  9.82125042   8.74991901  10.18777527  10.65644267   7.63094265]
14409,B,3,2016-09-19,46,[ 6.31578546  6.79589441  3.79763106  5.18333753  6.52767358]
14410,B,3,2016-09-19,47,[  6.56799312   9.25795362   3.06882402  10.48422647   6.1914296 ]
14411,B,3,2016-09-19,48,[  9.6093178   12.45645988   5.16768463   9.80877376   6.91143801]
14412,B,3,2016-09-19,49,[  7.94002353   9.9665381    8.98990355  10.0306335    6.69156746]
14413,B,3,2016-09-19,50,[ 6.27565693  8.37900445  4.64914119  3.48138871  6.73319882]
14414,B,3,2016-09-19,51,[  8.14553208   9.40745768   2.50131202   4.50590749  11.20340066]
14415,B,3,2016-09-19,52,[ 6.09426035  8.45450296  4.44489971  3.84275833  5.40758093]
14416,B,3,2016-09-19,53,[ 6.56121091  7.02391022  4.98100038  6.5403103   7.2485074 ]
14417,B,3,2016-09-19,54,[ 10.74780059   8.95649979   5.15047486   2.33575385   8.37674982]
14418,B,3,2016-09-19,55,[ 8.99784711  8.13625987  8.57610395  6.59851509  7.96680679]
14419,B,3,2016-09-19,56,[ 8.52844292  9.47289518  7.02934618  2.48963556  6.44839416]
14420,B,3,2016-09-19,57,[ 7.50145284  6.57957503  4.13284074  6.68004381  4.90462681]
14421,B,3,2016-09-19,59,[ 6.49456976  6.18141518  4.64316997  3.67985876  7.72530366]
14422,B,3,2016-09-19,60,[ 4.52827405  7.22217247  7.74594862  6.35597128  6.21141673]
14423,B,3,2016-09-19,61,[ 9.92366412  9.17721519  1.54435227  6.86567164  5.04739944]
14424,B,3,2016-09-19,62,[ 1.33882595  9.44625407  9.44574551  9.42622951  9.44391179]
14425,B,3,2016-09-19,63,[ 8.91428571  9.41558442  2.26083707  5.33642691  3.48549186]
14426,B,3,2016-09-19,64,[  6.19539317   7.06455542   3.27469553   0.35152071  15.22411128]
14427,B,3,2016-09-19,65,[ 23.01670071  25.19703355  24.10910447  21.79223744  21.86582302]
14428,B,3,2016-09-19,67,[ 7.04774231  7.44620509  6.35207715  6.72197962  5.11710188]
14429,B,3,2016-09-19,68,[  7.99626915  10.91561625  11.07491694   7.42658618  10.41472478]
14430,B,3,2016-09-19,69,[ 5.05508749  5.05666957  5.05641454  3.26704545  8.26342282]
14431,B,3,2016-09-19,70,[ 5.04201681  5.04347826  4.52167414  6.06860158  4.33920705]
14432,B,3,2016-09-20,0,[ 17.18061674  17.15976331  17.16312057  17.1641791    3.86123089]
14433,B,3,2016-09-20,1,[  8.98102852  10.01844656   5.99518327   4.47343729   3.98799892]
14434,B,3,2016-09-20,3,[ 38.23529412  38.41059603  38.29113924  38.33333333   3.01315387]
14435,B,3,2016-09-20,4,[ 9.24170616  9.23566879  9.24369748  9.23694779  7.24797645]
14436,B,3,2016-09-20,6,[ 21.02425876  21.01449275  21.00694444  21.10091743  11.74016687]
14437,B,3,2016-09-20,10,[ 30.46875     30.52631579  30.47858942  30.66666667   8.02443992]
14438,B,3,2016-09-20,11,[ 7.13632205  7.13407134  7.13443396  7.14285714  6.72125554]
14439,B,3,2016-09-20,12,[ 21.13821138  21.16788321  21.15384615  21.10091743   5.71014493]
14440,B,3,2016-09-20,13,[ 10.48413938  10.25970821   8.71998708   2.34399395   6.95276703]
14441,B,3,2016-09-20,14,[ 5.09470934  5.09666081  5.09473684  5.09977827  1.72822177]
14442,B,3,2016-09-20,17,[ 12.05564142  14.64646465  14.79217604   3.92491468   4.99113251]
14443,B,3,2016-09-20,18,[ 15.57928871   9.40727905   5.47615839   1.37967708   3.95390153]
14444,B,3,2016-09-20,20,[ 11.63503939  10.71355317   7.09654184   3.7574879    6.74961932]
14445,B,3,2016-09-20,21,[  8.77300907  11.04628029   2.31672994   6.7094355    9.78876931]
14446,B,3,2016-09-20,22,[  4.91362975  10.1292682    4.50826567   5.17898898   5.559424  ]
14447,B,3,2016-09-20,23,[  5.67794322  10.45045045  10.01151395   4.35732543  11.62785667]
14448,B,3,2016-09-20,24,[ 6.96371384  8.14074929  3.23697053  5.36265877  6.82082712]
14449,B,3,2016-09-20,25,[ 7.96809012  8.96984359  6.4783679   6.02076009  4.64158928]
14450,B,3,2016-09-20,26,[ 6.40789344  7.77041497  6.27667638  6.22806579  5.19332947]
14451,B,3,2016-09-20,27,[ 7.00446806  7.92851905  2.8299497   5.54771632  4.62286744]
14452,B,3,2016-09-20,28,[  6.84993591  10.24249897   1.55380313   8.92559      6.19803242]
14453,B,3,2016-09-20,29,[  9.56578949  11.07508029   8.29763174  10.14166254   6.11516308]
14454,B,3,2016-09-20,30,[ 8.18117725  7.83040059  8.34269302  8.8959816   4.72222577]
14455,B,3,2016-09-20,31,[  9.19710909  10.41645377   5.79072044   8.26357068   6.64636413]
14456,B,3,2016-09-20,32,[ 7.31347229  7.73248101  4.53861052  6.49188259  5.83633972]
14457,B,3,2016-09-20,33,[ 8.87293664  9.05963184  5.62583551  7.50512772  6.70367808]
14458,B,3,2016-09-20,34,[ 8.70204589  7.93658184  5.0772163   8.99294477  5.84903111]
14459,B,3,2016-09-20,35,[ 9.68382461  8.48979056  3.96663344  6.25746957  5.1130897 ]
14460,B,3,2016-09-20,36,[ 5.19848385  8.11162016  5.28036144  3.41155936  7.82243857]
14461,B,3,2016-09-20,37,[ 9.00224977  9.1981159   4.27967249  8.45162202  4.83779144]
14462,B,3,2016-09-20,38,[ 7.97331094  8.21947606  3.83493274  9.62646389  4.85838367]
14463,B,3,2016-09-20,39,[ 8.40164393  8.6865434   4.49658438  8.34028045  8.11119538]
14464,B,3,2016-09-20,40,[ 7.25108251  6.57700948  2.17875905  4.90372919  5.60545727]
14465,B,3,2016-09-20,41,[  8.46506164  10.11217844   4.15653866   5.30283701   5.85455649]
14466,B,3,2016-09-20,42,[ 6.78945079  7.92746737  3.5881432   6.25667152  4.74387779]
14467,B,3,2016-09-20,43,[ 5.86386422  4.88628372  1.45718019  5.0651908   4.98224134]
14468,B,3,2016-09-20,44,[ 6.26356914  6.86581576  6.80633726  6.6589115   5.3409202 ]
14469,B,3,2016-09-20,45,[ 7.19688182  8.10271827  2.54685483  8.64377689  5.23456172]
14470,B,3,2016-09-20,46,[ 10.40251387   9.30111552   3.66949574   8.222127     4.33183517]
14471,B,3,2016-09-20,47,[ 6.56183007  6.66994376  4.05899801  7.96828605  6.55625926]
14472,B,3,2016-09-20,48,[ 5.65166746  6.95222565  2.08047477  5.00703776  5.10361196]
14473,B,3,2016-09-20,49,[  6.73635939   8.83003472   6.60646386  16.48028705  10.81591275]
14474,B,3,2016-09-20,50,[ 7.69234485  8.59214218  5.42759551  8.48243361  6.68364828]
14475,B,3,2016-09-20,51,[ 10.999099     6.09761188   3.82573583   7.81952586   7.05058339]
14476,B,3,2016-09-20,52,[ 5.82823019  6.5871076   4.41293506  6.59390291  4.9460125 ]
14477,B,3,2016-09-20,53,[ 9.78016015  7.85890799  5.81940516  4.98298645  5.03488967]
14478,B,3,2016-09-20,55,[ 7.21212582  9.25567304  7.17466262  7.84609786  6.39188773]
14479,B,3,2016-09-20,56,[  6.76173763   6.88322602   2.39036523   4.17596759  10.94408523]
14480,B,3,2016-09-20,57,[ 10.54727722  10.84558472   9.21365552   9.98181053   9.79468384]
14481,B,3,2016-09-20,58,[ 7.26256983  5.5028463   3.71051825  2.64672037  5.94447797]
14482,B,3,2016-09-20,59,[ 10.31184287  10.98530259  10.15026108  10.8558462   10.12673089]
14483,B,3,2016-09-20,60,[ 7.08446866  7.08180708  3.6097852   3.26241135  3.51221252]
14484,B,3,2016-09-20,61,[  9.61775586  10.12216405   1.68195719  21.10091743   8.50604491]
14485,B,3,2016-09-20,62,[ 7.28271699  8.27415404  6.61197519  4.78559591  5.57327952]
14486,B,3,2016-09-20,63,[ 7.63647436  9.88158071  6.0323917   4.61299618  6.8504255 ]
14487,B,3,2016-09-20,64,[ 6.53185393  7.00618885  6.88935987  3.29483633  4.81072018]
14488,B,3,2016-09-20,65,[ 13.12436318  13.62469707   9.4338934    1.01531419   6.75867414]
14489,B,3,2016-09-20,66,[ 11.69415292  10.50724638   2.5772098    8.74524715   4.98355679]
14490,B,3,2016-09-20,67,[ 7.26936015  7.53157029  4.85624667  7.66284797  5.89985194]
14491,B,3,2016-09-20,68,[ 10.13090772  10.17339752   7.52788554   6.8757768    6.41969898]
14492,B,3,2016-09-20,69,[ 9.22707116  9.32756771  9.50714545  9.64808225  6.9550276 ]
14493,B,3,2016-09-20,70,[  9.93918545  10.23178407   6.21692725   2.42472751   8.03203789]
14494,B,3,2016-09-20,71,[ 17.59280542  11.06670799   7.65625195   4.12651046   6.33712261]
14495,B,3,2016-09-21,0,[  3.12208552  11.34611716   3.56072469   0.97951807   3.23490578]
14496,B,3,2016-09-21,1,[ 17.52808989  17.52265861  17.51085383  17.55725191  17.52669039]
14497,B,3,2016-09-21,3,[  9.79899497   8.69565217   4.39840058  17.1641791    7.73458971]
14498,B,3,2016-09-21,8,[ 7.35155514  0.85913198  7.81149128  7.82312925  7.8112609 ]
14499,B,3,2016-09-21,17,[ 7.77666999  7.7643909   5.77290076  2.75449102  5.516662  ]
14500,B,3,2016-09-21,18,[ 10.07751938  12.21052632   8.78721859   0.55555556   3.79137798]
14501,B,3,2016-09-21,19,[  9.88593156   9.88074957   4.63069269  10.90047393   5.58231794]
14502,B,3,2016-09-21,21,[ 5.91350974  9.91033809  5.82182512  6.19367495  7.5530357 ]
14503,B,3,2016-09-21,22,[ 18.49811484  20.52613902  19.24424342  17.65312474  20.22587681]
14504,B,3,2016-09-21,23,[ 8.35042916  9.4394281   2.94471963  9.98434018  8.15933182]
14505,B,3,2016-09-21,24,[  9.3805596    9.97802097   1.5719054    5.73740249  10.12475699]
14506,B,3,2016-09-21,25,[  9.57162212  12.20872698   7.4013859    9.35664155   7.15415003]
14507,B,3,2016-09-21,26,[ 6.75946235  6.76201923  4.80551656  6.30225041  8.36409791]
14508,B,3,2016-09-21,27,[ 5.69279593  7.468294    0.99821057  3.81436426  5.55851097]
14509,B,3,2016-09-21,28,[ 11.91379008   8.61961126   4.96145207   4.59994739   4.98626337]
14510,B,3,2016-09-21,29,[ 7.81982681  8.62832053  4.3280354   4.38498646  8.10127934]
14511,B,3,2016-09-21,30,[ 5.83429084  7.37335673  4.0182416   9.07733258  6.04361198]
14512,B,3,2016-09-21,31,[ 5.99368177  6.65381513  3.20958514  7.16003926  5.93868618]
14513,B,3,2016-09-21,32,[ 5.06223063  5.50143223  3.01888523  6.40583635  4.8521226 ]
14514,B,3,2016-09-21,33,[ 7.18894009  7.04738761  2.69547783  6.10079576  6.09718353]
14515,B,3,2016-09-21,34,[  6.04725982   8.62159925   6.4055615   10.49073842   6.57617908]
14516,B,3,2016-09-21,35,[ 8.02355868  8.57615357  6.7058373   5.47224487  4.86870326]
14517,B,3,2016-09-21,36,[ 5.41670011  8.05763023  4.19045451  6.4555047   4.83544741]
14518,B,3,2016-09-21,37,[ 11.61744188  10.35785473   5.78528501  14.15343696   6.4027037 ]
14519,B,3,2016-09-21,38,[  6.71491791   7.47670005   4.84739961  12.89855769   7.87958304]
14520,B,3,2016-09-21,39,[ 7.32996814  9.00058649  4.78580717  6.09547036  4.25159719]
14521,B,3,2016-09-21,40,[  8.89028154  10.24250166   5.5804887    7.91063871   5.06912162]
14522,B,3,2016-09-21,41,[  6.85250957   6.55916062   5.02946053  10.36929949   5.72644102]
14523,B,3,2016-09-21,42,[ 4.93605418  8.1049078   6.14512848  8.03895917  8.04724393]
14524,B,3,2016-09-21,43,[  5.97133478   9.8833316    8.35963341  11.14429217   4.91071431]
14525,B,3,2016-09-21,44,[  8.31031417  11.18813134   4.24866252   4.85670535   4.31808566]
14526,B,3,2016-09-21,45,[  9.12537255  10.12286949   6.06911525   5.79958485   5.40381548]
14527,B,3,2016-09-21,46,[ 9.02014563  8.63273433  2.88019968  6.5498082   6.25684387]
14528,B,3,2016-09-21,47,[  8.21603694   9.61383804   9.6651909   12.28725685   7.72592426]
14529,B,3,2016-09-21,48,[ 7.7924217   9.09383532  4.39541734  9.09981403  5.92366759]
14530,B,3,2016-09-21,49,[ 6.45386673  7.18327718  5.59368667  4.2650093   7.04852676]
14531,B,3,2016-09-21,50,[ 6.30356908  8.78996285  5.64765819  6.37282385  4.87595745]
14532,B,3,2016-09-21,51,[ 8.66355588  6.58267573  5.56744132  6.79781147  6.73790309]
14533,B,3,2016-09-21,52,[ 5.29045095  7.55249484  6.92582911  6.44628746  5.65348892]
14534,B,3,2016-09-21,53,[  8.47826087  11.328125     9.23664122   1.5742642    4.18614535]
14535,B,3,2016-09-21,54,[ 5.36657762  7.71189549  6.56447681  9.29967528  3.14818963]
14536,B,3,2016-09-21,55,[ 5.89123867  8.14606742  8.19228165  9.9137931   7.00071073]
14537,B,3,2016-09-21,56,[ 7.56547042  8.10055866  7.65822785  0.4220958   5.        ]
14538,B,3,2016-09-21,57,[ 8.0765768   9.07248937  7.34620067  7.27062502  5.98776963]
14539,B,3,2016-09-21,58,[ 7.51445087  9.71524288  6.11419909  3.34302326  4.00895401]
14540,B,3,2016-09-21,59,[ 10.52631579   8.07799443   4.85164395   3.94511149   4.69942748]
14541,B,3,2016-09-21,60,[ 4.87680201  6.63025272  4.04793122  4.23640053  4.05201579]
14542,B,3,2016-09-21,61,[  9.42028986  11.55378486   2.59489599   5.67901235   5.68214595]
14543,B,3,2016-09-21,62,[ 6.40902167  7.8539395   2.89681816  4.93259467  4.7561158 ]
14544,B,3,2016-09-21,63,[ 24.6835443   24.68085106  24.69387755  24.7311828   24.68671679]
14545,B,3,2016-09-21,64,[  7.65990395   5.44286503   9.74378     12.59689298  11.68767481]
14546,B,3,2016-09-21,65,[ 6.76840912  7.68515411  6.88180467  6.05833866  7.06597464]
14547,B,3,2016-09-21,67,[ 7.69990529  8.84662785  9.08326832  6.98307095  7.0368756 ]
14548,B,3,2016-09-21,68,[ 7.91878173  9.04836193  7.08016384  6.28415301  8.58013937]
14549,B,3,2016-09-21,69,[ 2.49360614  2.49355116  2.49330311  2.49457701  3.31036801]
14550,B,3,2016-09-21,70,[ 12.95677724  13.3785822    7.64414681  11.58497337   5.873902  ]
14551,B,3,2016-09-22,3,[  5.2917232   10.60329068   7.59573132   0.85279941   2.71986746]
14552,B,3,2016-09-22,4,[ 11.32075472  11.328125     9.00297619   7.54098361   7.23201175]
14553,B,3,2016-09-22,6,[ 4.66228332  5.97322348  1.75769901  7.93103448  5.60774267]
14554,B,3,2016-09-22,10,[ 13.98590023  16.45739065  14.5055666   13.36346885   4.25734394]
14555,B,3,2016-09-22,11,[  3.84047267  10.08695652   4.41928415   3.6918138    3.43804538]
14556,B,3,2016-09-22,12,[ 4.20711974  7.21393035  7.21096544  7.21003135  7.21083455]
14557,B,3,2016-09-22,13,[  9.79708706  13.90014515   6.53786864   7.70969692   6.10800497]
14558,B,3,2016-09-22,16,[ 6.50542118  5.79420579  4.07819346  4.07801418  6.99573864]
14559,B,3,2016-09-22,18,[ 10.33112583  12.83185841   2.30739893   9.3495935    8.07377049]
14560,B,3,2016-09-22,19,[  9.01734104  11.13243762   1.84704625  10.74766355   2.67735798]
14561,B,3,2016-09-22,20,[ 7.52898386  9.88522936  4.44904148  3.65752223  8.05735778]
14562,B,3,2016-09-22,21,[  5.98730688   7.77520129   3.26986409  14.25453846   5.99491973]
14563,B,3,2016-09-22,22,[ 16.82334979  16.69668117  13.44011471  14.5864565   10.43712184]
14564,B,3,2016-09-22,23,[ 10.92436975  10.92278719  10.71744907  10.64814815   7.16885007]
14565,B,3,2016-09-22,24,[ 8.40199005  9.423516    5.81265287  6.02488746  6.57956986]
14566,B,3,2016-09-22,25,[ 7.58292464  8.38052619  5.08221467  6.80198726  6.48973036]
14567,B,3,2016-09-22,26,[  7.06041983   7.66605916   4.1202288   11.15222453   8.84311992]
14568,B,3,2016-09-22,27,[  7.4284081    7.60309029   2.91195623   9.68266187  13.03953704]
14569,B,3,2016-09-22,28,[  6.50960828   7.64359776   4.94392953  11.67200855   6.39684446]
14570,B,3,2016-09-22,29,[ 6.68850985  7.23250057  4.88831803  2.15792003  5.19897636]
14571,B,3,2016-09-22,30,[ 7.25295665  8.33840826  4.42747953  8.89603261  5.40435773]
14572,B,3,2016-09-22,31,[ 5.82022676  8.83025255  5.00457227  9.56526182  6.32273856]
14573,B,3,2016-09-22,32,[ 8.92358969  9.34514318  9.04806268  3.65926323  6.45417408]
14574,B,3,2016-09-22,33,[  6.83996767   8.78449446   2.27828471  11.74867706   9.62495314]
14575,B,3,2016-09-22,34,[ 7.66503685  9.46370392  4.02238123  9.26116838  7.93164842]
14576,B,3,2016-09-22,35,[  8.32857988  12.39184397   2.2956338    8.33361585   6.48363465]
14577,B,3,2016-09-22,36,[ 6.64402176  8.72836912  4.64533715  7.24530298  8.38421856]
14578,B,3,2016-09-22,37,[ 7.90486449  8.89821156  7.48715062  9.63983732  7.46516111]
14579,B,3,2016-09-22,38,[ 13.99012682  14.66203097  11.33926076  13.86349187  12.99782801]
14580,B,3,2016-09-22,39,[ 5.55001404  8.00339162  3.58764488  7.32158901  5.7560314 ]
14581,B,3,2016-09-22,40,[ 12.28581584  11.8780649    8.59125709  11.16871453   5.64246774]
14582,B,3,2016-09-22,41,[ 5.12689785  5.96858867  3.68213142  7.43304137  5.84920549]
14583,B,3,2016-09-22,42,[  8.43766649  10.3315254    5.48023844   4.21122308   5.4112367 ]
14584,B,3,2016-09-22,43,[  2.39263804   4.82930891   6.92615913  21.2962963   14.31686047]
14585,B,3,2016-09-22,44,[  8.02329015  11.60716669   5.78756896  16.61036036   6.13772037]
14586,B,3,2016-09-22,45,[ 6.28561026  8.14205657  4.59993288  8.02860168  5.21629764]
14587,B,3,2016-09-22,46,[  6.44698957  12.36731482   7.19304992   8.69064359   7.53110865]
14588,B,3,2016-09-22,47,[  6.597796     6.47408471   3.12672516  10.95533467   9.90420132]
14589,B,3,2016-09-22,48,[ 7.60621855  7.959011    5.42354544  8.42374561  7.67126701]
14590,B,3,2016-09-22,49,[ 10.28754556  10.29002091  10.27150476   9.70640392   8.9135181 ]
14591,B,3,2016-09-22,50,[  5.74527156   9.44596178   4.71187559  12.36137723   7.39103886]
14592,B,3,2016-09-22,51,[ 8.29452531  9.4574797   7.48871184  8.14851665  7.37688701]
14593,B,3,2016-09-22,52,[ 7.52481808  8.0658177   4.06128123  7.72747089  4.42096781]
14594,B,3,2016-09-22,53,[ 5.36928779  6.66952257  2.30659306  6.29600702  6.19745103]
14595,B,3,2016-09-22,54,[ 6.42459236  6.46538252  3.36926807  8.09456034  8.01953077]
14596,B,3,2016-09-22,55,[ 7.51902261  7.78106171  3.73815962  5.90883777  5.2699851 ]
14597,B,3,2016-09-22,56,[ 7.62493749  6.91915082  4.05603854  8.68527069  4.17371033]
14598,B,3,2016-09-22,57,[ 7.91304309  8.77919874  6.26440612  4.88872521  3.93248505]
14599,B,3,2016-09-22,58,[ 7.89132704  8.3682078   8.4662988   7.80884768  2.96156131]
14600,B,3,2016-09-22,59,[ 4.99003009  7.8049706   2.12111295  5.00238696  4.71838414]
14601,B,3,2016-09-22,60,[ 12.27709968  10.2916634    7.35843613  12.06218528   4.58104132]
14602,B,3,2016-09-22,61,[  2.48249523  17.00879765   2.86661928  10.           6.35894125]
14603,B,3,2016-09-22,62,[ 19.07090465  12.21052632   2.12691158   4.34782609   6.0207824 ]
14604,B,3,2016-09-22,63,[ 6.87181263  7.56608555  4.2031506   7.61813123  6.76456064]
14605,B,3,2016-09-22,64,[ 18.43355323  19.36689153  14.30196448  17.37223439   5.35165281]
14606,B,3,2016-09-22,65,[ 10.35685726   9.11301351   8.46467901  16.08418646   6.27334615]
14607,B,3,2016-09-22,66,[ 10.46979866  10.46931408   5.3000438    0.36033213   7.19240599]
14608,B,3,2016-09-22,70,[ 7.21554117  9.14826498  9.15279879  2.62857143  3.17434741]
14609,B,3,2016-09-23,4,[ 13.1092437   13.0044843    8.98959881   0.43577113   6.6263034 ]
14610,B,3,2016-09-23,10,[ 13.44827586  13.42592593  13.42952275  13.4502924    1.05550793]
14611,B,3,2016-09-23,13,[ 14.60674157  11.17533719   9.20152091   2.49187432   3.02425545]
14612,B,3,2016-09-23,16,[ 31.07569721  31.01604278  31.10539846  31.08108108   9.81564524]
14613,B,3,2016-09-23,18,[ 10.81830791  10.82089552  10.82289803   0.22849195  14.43223443]
14614,B,3,2016-09-23,19,[  7.58017493  10.08695652   8.2201087    6.66666667   6.49521925]
14615,B,3,2016-09-23,20,[  6.54812449   8.22416114   2.42433225  11.76964512   3.28756029]
14616,B,3,2016-09-23,21,[ 5.59461099  5.73656254  2.32616883  5.15266594  4.12879705]
14617,B,3,2016-09-23,22,[ 5.5833991   9.95452938  4.01193378  6.80326627  6.52906225]
14618,B,3,2016-09-23,23,[ 7.53009442  8.00740073  3.58602806  7.01274562  8.42671133]
14619,B,3,2016-09-23,24,[  6.179768     8.82421577   5.19031548   5.36143399  10.07275311]
14620,B,3,2016-09-23,25,[  4.2397231    2.15662598   1.25953159  11.78523246   8.61375882]
14621,B,3,2016-09-23,26,[ 6.79904479  7.73167416  5.81763166  4.80359121  3.78109687]
14622,B,3,2016-09-23,27,[ 8.62956404  6.95868433  4.38213041  4.16435617  4.1133535 ]
14623,B,3,2016-09-23,28,[ 6.63023349  7.72249158  3.39167706  4.42179289  6.18465539]
14624,B,3,2016-09-23,29,[ 10.57670026  10.48477678   7.8663668    8.47000717   8.74313513]
14625,B,3,2016-09-23,30,[  6.19329504  11.39732579   5.66815455   6.6829025    7.67934364]
14626,B,3,2016-09-23,31,[ 8.10228335  7.72106623  3.51102388  7.52222421  3.92383706]
14627,B,3,2016-09-23,32,[ 8.36736616  8.26751203  6.71806641  7.81591645  6.02753323]
14628,B,3,2016-09-23,33,[  8.85461103  10.82781477   4.81359015   6.95105717   8.74750009]
14629,B,3,2016-09-23,34,[ 13.94773491  14.88848342  14.95586546  15.14868665   6.25274709]
14630,B,3,2016-09-23,35,[ 10.5496264   10.82068284   3.09303576   9.23167028   9.3837675 ]
14631,B,3,2016-09-23,36,[ 8.21266616  9.90463222  4.77972086  6.67057213  7.99832777]
14632,B,3,2016-09-23,37,[  6.22522337   8.33571085   4.74645755  10.26789107   4.76889465]
14633,B,3,2016-09-23,38,[ 5.83658975  7.68464534  3.59458364  4.09406875  5.1554687 ]
14634,B,3,2016-09-23,39,[ 6.20909193  6.15322808  5.86728174  5.06332509  6.65131598]
14635,B,3,2016-09-23,40,[  9.01599101  10.4851021    9.21379472   7.85603757   8.0074778 ]
14636,B,3,2016-09-23,41,[ 9.68475605  9.28780242  8.658499    8.15586054  6.3380239 ]
14637,B,3,2016-09-23,42,[ 7.67626149  9.63770426  4.17188268  8.05547862  6.67630845]
14638,B,3,2016-09-23,43,[ 7.6370948   7.95224401  6.50521867  8.88032153  7.35433446]
14639,B,3,2016-09-23,44,[ 6.17747256  8.85702915  5.63992502  8.37272978  7.53239057]
14640,B,3,2016-09-23,45,[ 5.85716865  9.10238589  4.75368795  5.32093859  5.40965659]
14641,B,3,2016-09-23,46,[ 6.67235384  6.65161994  3.90902501  7.7829337   6.24012887]
14642,B,3,2016-09-23,47,[ 8.23446033  7.95622377  4.00978249  7.82077901  7.53495868]
14643,B,3,2016-09-23,48,[ 6.04892532  6.85850696  3.48529984  7.706636    4.2576513 ]
14644,B,3,2016-09-23,49,[ 6.23322541  8.1590345   5.25667786  5.40193081  5.36614577]
14645,B,3,2016-09-23,50,[ 6.97024589  7.93169604  5.35516697  9.04444203  4.76611204]
14646,B,3,2016-09-23,51,[ 10.74535329   7.24859234  10.17778263  10.97429956  12.98837356]
14647,B,3,2016-09-23,52,[  6.27383347   9.64003172  10.08473445   7.40985663   7.16438638]
14648,B,3,2016-09-23,53,[  9.97808263  14.0797287    9.45476222  17.15984656  15.79983581]
14649,B,3,2016-09-23,54,[ 9.38234901  9.46174074  4.03172344  7.54497002  6.82774753]
14650,B,3,2016-09-23,55,[ 4.70307941  6.92353126  5.94733739  5.55915336  5.50742859]
14651,B,3,2016-09-23,56,[ 4.77815694  5.99472947  3.95420636  4.2650903   4.99052937]
14652,B,3,2016-09-23,57,[  9.77545385  10.1428463    8.44540345   6.07702781   6.6094095 ]
14653,B,3,2016-09-23,58,[ 15.00236484  16.28862823  12.86721205  15.51636649   3.63896348]
14654,B,3,2016-09-23,59,[  8.67923317   7.75203011   2.46466225  10.45163885   7.19409289]
14655,B,3,2016-09-23,60,[  8.20164686   9.55722334   7.81556997  14.82051409   5.47584823]
