,intersection_id,tollgate_id,starting_time,travel_time,time_window,week,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,travel_lane,travel_velocity,travel_length,total_length,total_velocity
1732,C,1,2016-10-23,138.98,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 10.38834951   8.95420369  31.76470588  15.86356253  14.30625449
  15.27777778  14.74358974  15.25423729  10.38318912   3.61077111
  10.2739726   10.30042918]",107;131;135;293;199;121;23;180;84;118;15;144,1550,11.1526838394
1733,A,2,2016-10-23,75,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,3;3;3;3;1;1,[ 5.53018772  7.65239948  7.65765766  7.07964602  6.52173913  3.67567568],109;59;34;40;6;136,384,5.12
1734,A,2,2016-10-23,74.94,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,3;3;3;3;1;1,[ 6.66666667  7.82493369  5.26315789  6.54664484  5.82524272  3.58460727],109;59;34;40;6;136,384,5.12409927942
1735,A,2,2016-10-23,59.379999999999995,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,3;3;3;3;1;1,[ 35.27508091   2.22222222  40.96385542  40.81632653  40.           4.79210712],109;59;34;40;6;136,384,6.46682384641
1736,A,2,2016-10-23,109.71000000000001,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,3;3;3;3;1;1,[ 6.6953317   8.95295903  8.94736842  1.84246891  1.74927114  2.35661064],109;59;34;40;6;136,384,3.50013672409
1737,C,1,2016-10-23,171.05,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[  9.06779661  13.90658174  15.60693642  16.76201373  13.30213904
   5.35635237   0.95594347   4.5         20.28985507  20.30981067
  20.27027027  14.32835821]",107;131;135;293;199;121;23;180;84;118;15;144,1550,9.06167787197
1738,B,3,2016-10-23,109.87,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,2;1;4;4;1,[ 14.05405405  11.13243762   8.59375      0.40585848   7.61499807],78;58;121;23;197,477,4.34149449349
1739,B,3,2016-10-23,153.7,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,2;1;4;4;1,[ 7.42857143  7.65171504  1.84338818  8.51851852  3.04482226],78;58;121;23;197,477,3.10344827586
1740,B,1,2016-10-23,114.28,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  7.33772342   8.08926081   6.79012346   9.09090909  10.17524025
   7.87992495   5.37340619   6.22406639   6.18556701]",78;58;121;23;180;84;118;15;144,821,7.18410920546
1741,A,3,2016-10-23,95.55,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,3;3;3;3;1;1;3;1,"[  6.78704857   9.89932886   9.91253644   9.9009901    8.82352941
   8.35443038   9.38496583  10.07672634]",109;59;34;40;9;198;206;197,852,8.91679748823
1742,A,3,2016-10-23,166.18,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,3;3;3;3;1;1;3;1,"[ 5.85077831  5.84737364  5.85197935  5.84795322  6.08108108  8.69947276
  8.69932432  2.55247473]",109;59;34;40;9;198;206;197,852,5.1269707546
1743,B,3,2016-10-23,57.83,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,2;1;4;4;1,[ 10.6122449   10.72088725  10.71744907  10.69767442   6.60408984],78;58;121;23;197,477,8.24831402386
1744,B,1,2016-10-23,121.07,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  6.48918469   9.47712418   9.54258675   0.63134779  14.1955836
  14.2614601    9.05602456  15.46391753   6.83436165]",78;58;121;23;180;84;118;15;144,821,6.78120095812
1745,A,2,2016-10-23,47.21,23,6,1009.1000,1014.1000,13.0000,3.2000,20.6000,84.0000,0.0000,3;3;3;3;1;1,"[  7.31052985  16.66666667   9.18918919   7.57575758   7.22891566
   7.46842394]",109;59;34;40;6;136,384,8.13386994281
1746,B,3,2016-10-23,160.87,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[ 7.8         8.21529745  1.9481565   4.03508772  2.74106025],78;58;121;23;197,477,2.96512712128
1747,A,3,2016-10-23,155.86,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[  6.5230401    6.51933702   6.52591171   6.52528548   6.52173913
  10.26970954   8.44608446   2.70381554]",109;59;34;40;9;198;206;197,852,5.46644424484
1748,A,3,2016-10-23,118.82,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[  7.69774011   7.70234987   7.69230769   7.69230769   7.69230769
   8.71095469   4.54545455  10.46758767]",109;59;34;40;9;198;206;197,852,7.17051001515
1749,A,3,2016-10-23,158.72,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 8.74799358  8.7537092   8.7403599   8.75273523  8.73786408  8.29493088
  8.03432137  2.44053518]",109;59;34;40;9;198;206;197,852,5.36794354839
1750,B,3,2016-10-23,61.04,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[  6.81818182   8.73493976  10.23688663   8.67924528   7.56528418],78;58;121;23;197,477,7.81454783748
1751,A,3,2016-10-23,163.7,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 12.20604703   8.7667162    8.83116883   9.02934537   8.18181818
  11.21813031   2.48162872   5.22546419]",109;59;34;40;9;198;206;197,852,5.20464263897
1752,A,2,2016-10-23,46.91,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,"[ 11.99119912   7.67230169   6.4516129    5.50206327   5.50458716
   8.54808297]",109;59;34;40;6;136,384,8.18588787039
1753,C,3,2016-10-23,132.21,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;1,"[ 11.22770199  11.22536418  10.83467095  10.04801097   9.08261068
   8.56334041   8.55018587   6.74426566]",107;131;135;293;199;121;23;197,1206,9.12185159973
1754,C,3,2016-10-23,135.32999999999998,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;1,"[  9.69202899  11.49122807  10.43276662  10.31690141  10.31622602
   7.19809637   3.10391363   7.20819612]",107;131;135;293;199;121;23;197,1206,8.91154954556
1755,A,2,2016-10-23,69.09,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,[ 6.29693819  6.02655771  6.58914729  4.16233091  4.61538462  5.21272518],109;59;34;40;6;136,384,5.557967868
1756,A,3,2016-10-23,157.35,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[  3.97230321   3.97306397   3.97196262   3.97219464   3.96475771
   3.64640884   7.04273504  19.03381643]",109;59;34;40;9;198;206;197,852,5.41468064824
1757,A,2,2016-10-23,65.45,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,[ 8.77616747  5.0170068   4.94905386  4.6728972   4.37956204  5.56237219],109;59;34;40;6;136,384,5.86707410237
1758,A,3,2016-10-23,156.97,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 11.02123357   5.80708661   4.96350365   6.62251656   7.37704918
  10.50955414   3.01919977   5.47678621]",109;59;34;40;9;198;206;197,852,5.42778874944
1759,A,2,2016-10-23,89.9,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,[ 7.78571429  4.609375    6.7061144   7.78210117  5.82524272  2.62042389],109;59;34;40;6;136,384,4.27141268076
1760,C,1,2016-10-23,129.55,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 12.20068415  15.19721578  18.69806094  15.99344978  16.97952218
  11.93293886   7.21003135  11.41407736   7.65027322   9.15438324
  10.79136691   7.00729927]",107;131;135;293;199;121;23;180;84;118;15;144,1550,11.9644924739
1761,A,2,2016-10-23,93.47,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,[ 19.42959002   4.19331912   8.69565217  18.95734597  18.75         2.04603581],109;59;34;40;6;136,384,4.10827003317
1762,B,3,2016-10-23,50.480000000000004,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[  7.08446866   9.78077572  11.45833333  10.55045872   8.04738562],78;58;121;23;197,477,9.44928684628
1763,B,1,2016-10-23,128.22,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,"[ 5.84707646  5.49763033  5.29308836  6.55270655  9.81996727  7.6852699
  5.83003953  5.83657588  5.70975416]",78;58;121;23;180;84;118;15;144,821,6.40305724536
1764,A,3,2016-10-23,108.17,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 9.06068163  8.34512023  6.95296524  6.28930818  6.20689655  9.51008646
  7.18771807  7.25064409]",109;59;34;40;9;198;206;197,852,7.87649070907
1765,A,3,2016-10-23,73.3,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 11.78378378  11.3243762   10.39755352  10.           9.7826087
  13.62697866  12.32057416  10.20725389]",109;59;34;40;9;198;206;197,852,11.6234652115
1766,A,3,2016-10-23,109.64,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[  9.68888889   9.48553055   8.99470899   8.79120879   9.          10.65088757
   8.61204013   4.96972755]",109;59;34;40;9;198;206;197,852,7.77088653776
1767,A,3,2016-10-23,138.46,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[  9.68028419  13.40909091  12.83018868  12.19512195  12.16216216
  12.49211356   2.84255554   6.92199578]",109;59;34;40;9;198;206;197,852,6.15340170446
1768,B,1,2016-10-23,188.8,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;3;1;1;1;2,"[  6.22009569  10.84337349   7.97720798   5.8242843    3.24675325
   2.09302326]",78;180;84;118;15;144,619,3.27860169492
1769,A,2,2016-10-23,179.95,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,[ 9.6975089   8.5755814   2.89855072  5.29801325  0.04952947  6.49164678],109;59;34;40;6;136,384,2.13392609058
1770,A,3,2016-10-23,121.59,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 7.37483085  7.375       7.37527115  7.3800738   7.37704918  7.37430168
  7.26631393  6.04479902]",109;59;34;40;9;198;206;197,852,7.00715519368
1771,C,1,2016-10-23,186.17000000000002,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 10.43902439  11.10169492   9.64285714   8.9684726    8.68616325
   8.68628859   8.67924528   9.53895072   6.55737705   7.1863581
   6.41025641   5.50248376]",107;131;135;293;199;121;23;180;84;118;15;144,1550,8.32572380083
1772,A,3,2016-10-23,164.67000000000002,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 11.15660184  33.33333333  33.33333333  29.41176471   9.18367347
  10.87314662   7.18771807   1.91876887]",109;59;34;40;9;198;206;197,852,5.1739843323
1773,A,2,2016-10-23,102.33,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,[ 1.81093205  9.76821192  4.46194226  5.39083558  6.          6.68962125],109;59;34;40;6;136,384,3.75256523014
1774,A,3,2016-10-23,106.16,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[  7.63305322  13.56321839  11.07491857  10.49868766  12.67605634
  15.3369481    3.96306272  12.99472296]",109;59;34;40;9;198;206;197,852,8.02562170309
1775,A,2,2016-10-23,19.96,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,"[ 20.68311195  20.27491409  19.54022989  19.51219512  19.35483871
  19.54022989]",109;59;34;40;6;136,384,19.2384769539
1776,B,1,2016-10-23,150.09,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  4.00410678   8.26210826   7.27600722   7.66666667   9.30232558
   6.12691466   1.89954926  20.27027027  20.31029619]",78;58;121;23;180;84;118;15;144,821,5.47005130255
1777,A,2,2016-10-23,137.42000000000002,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,[ 9.15966387  8.19444444  7.74487472  7.15563506  6.97674419  1.26605846],109;59;34;40;6;136,384,2.79435307815
1778,B,1,2016-10-23,128.7,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  8.35117773   7.92349727   5.01866445   8.3032491   10.28571429
   7.91705938   6.4375341    9.375        3.92370572]",78;58;121;23;180;84;118;15;144,821,6.37917637918
1779,A,2,2016-10-23,93.8,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,[ 8.71302958  6.58482143  5.03703704  1.05820106  5.17241379  5.07462687],109;59;34;40;6;136,384,4.09381663113
1780,C,1,2016-10-23,146.28,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 13.73555841  16.03427173  22.80405405  17.1244886   15.07575758
   5.11411665   8.18505338   9.00900901   8.57142857   8.04362645
   9.31677019   6.76691729]",107;131;135;293;199;121;23;180;84;118;15;144,1550,10.5961170358
1781,C,1,2016-10-23,180.12,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[  9.7985348   10.91666667   8.41121495   8.40987371   8.41081995
   8.4086171    8.39416058   8.40728631   8.40840841   8.41054882
   8.42696629   8.41121495]",107;131;135;293;199;121;23;180;84;118;15;144,1550,8.60537419498
1782,B,3,2016-10-23,91.53999999999999,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[  2.10867802   9.26517572   9.25784239  10.13215859   6.45055665],78;58;121;23;197,477,5.21083679266
1783,A,2,2016-10-23,144.15,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,[ 2.65918517  2.65885534  2.65832682  2.65957447  2.65486726  2.65884653],109;59;34;40;6;136,384,2.6638917794
1784,B,3,2016-10-23,138.27,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[ 9.54712362  9.86394558  1.26317987  8.77862595  8.46583584],78;58;121;23;197,477,3.44977218486
1785,A,3,2016-10-23,79.43,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 10.68627451  10.6884058   10.6918239   10.69518717  10.71428571
  10.68537507  10.6846473   10.68909387]",109;59;34;40;9;198;206;197,852,10.7264257837
1786,A,3,2016-10-23,149.29,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 9.13663034  6.96576151  4.85021398  4.25985091  4.26540284  7.40463725
  4.09542744  5.917693  ]",109;59;34;40;9;198;206;197,852,5.70701319579
1787,C,3,2016-10-23,223.2,45,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;1,"[  2.96809986  12.98315164  12.5698324    6.87470671   3.74694031
   5.02700457   5.02183406   5.0255102 ]",107;131;135;293;199;121;23;197,1206,5.40322580645
1788,B,3,2016-10-23,141.89,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[  7.31021556  10.3202847    1.46969513   6.76470588   5.19926102],78;58;121;23;197,477,3.36175910917
1789,B,3,2016-10-23,108.95,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[ 4.04354588  4.0446304   4.44689452  4.91452991  4.93116395],78;58;121;23;197,477,4.37815511703
1790,A,3,2016-10-23,112.06,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 10.86739781  13.94799054  17.          16.59751037  14.75409836
  14.45255474   9.56804459   3.45250613]",109;59;34;40;9;198;206;197,852,7.60306978404
1791,C,1,2016-10-23,264.56,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[  5.19165454   5.53209459   8.61518826   7.22208528   3.16174134
  11.11111111  12.23404255  13.33333333   1.33481646  25.93406593
  25.86206897  25.89928058]",107;131;135;293;199;121;23;180;84;118;15;144,1550,5.85878439673
1792,A,2,2016-10-23,43.96,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,"[ 12.16517857  12.79826464   4.27135678   4.51467269   9.83606557
  10.49382716]",109;59;34;40;6;136,384,8.73521383076
1793,C,1,2016-10-23,241.69,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[  8.74897792  11.30284728  11.18475559   4.82781348   7.83156238
   2.26761619   8.88030888  12.75690999  11.05263158   9.19719408
   2.40384615   6.63900415]",107;131;135;293;199;121;23;180;84;118;15;144,1550,6.41317390045
1794,A,3,2016-10-23,134.34,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 13.34149327  15.98915989  12.54612546  12.46105919  13.43283582
   5.48324564   7.89272031   3.69328834]",109;59;34;40;9;198;206;197,852,6.34211701653
1795,B,1,2016-10-23,114.92,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  6.78851175   7.2319202    5.34688467   9.74576271  11.23595506
   9.08108108   6.6931367    6.69642857   5.77849117]",78;58;121;23;180;84;118;15;144,821,7.14410024365
1796,C,3,2016-10-23,155.15,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;1,"[  9.10638298  10.77302632  10.2661597   10.92468307  11.47635525
   4.69720497   8.07017544   4.56546929]",107;131;135;293;199;121;23;197,1206,7.7731227844
1797,C,1,2016-10-23,162.47,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 13.01703163  14.57174638  11.13861386  10.28070175  11.13598209
  12.38485159  12.56830601  13.57466063  12.46290801   2.43801653
  26.31578947  26.32541133]",107;131;135;293;199;121;23;180;84;118;15;144,1550,9.54022281036
1798,A,2,2016-10-23,44.29,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,"[ 11.24871001  19.40789474  18.47826087  10.61007958  10.52631579
   5.37761961]",109;59;34;40;6;136,384,8.67012869722
1799,C,1,2016-10-23,241.09,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[  8.99915896  11.40121845  10.6466877    6.89249588   3.38550527
   6.12968592   4.1218638    9.72447326   8.35820896   4.3430254
   4.74683544   7.960199  ]",107;131;135;293;199;121;23;180;84;118;15;144,1550,6.42913434817
1800,A,3,2016-10-23,164.81,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 10.46065259   9.04907975   7.26495726   7.27272727   7.25806452
   8.04224208   3.23340135   4.12047689]",109;59;34;40;9;198;206;197,852,5.16958922395
1801,B,3,2016-10-23,67.5,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[  8.16753927   9.91452991  11.29785247  12.3655914    5.25333333],78;58;121;23;197,477,7.06666666667
1802,A,2,2016-10-23,97.31,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,"[ 10.51108968   8.53835022   3.00353357   4.18848168   2.41935484
   2.41520156]",109;59;34;40;6;136,384,3.94615147467
1803,A,3,2016-10-23,282.02,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 2.89278132  2.89215686  2.89361702  2.8922632   2.89389068  2.89262235
  2.41161321  4.80253535]",109;59;34;40;9;198;206;197,852,3.021062336
1804,B,3,2016-10-23,160.79,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[ 8.21052632  8.82800609  8.8579795   0.26091889  4.8296151 ],78;58;121;23;197,477,2.96660240065
1805,B,1,2016-10-23,119.82,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,"[ 10.27667984  10.74074074  11.16236162  12.16931217  11.2640801
   8.22722821   6.28997868   8.37988827   3.07560871]",78;58;121;23;180;84;118;15;144,821,6.85194458354
1806,B,3,2016-10-23,139.57,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[ 9.0487239   9.04836193  1.25310688  8.45588235  8.35808231],78;58;121;23;197,477,3.41763989396
1807,A,3,2016-10-23,162.19,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 12.35827664  13.50114416   9.36639118   8.19672131  12.32876712
  12.8072445    2.01762977   8.87787292]",109;59;34;40;9;198;206;197,852,5.25309821814
1808,A,3,2016-10-23,167.4,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[  9.58663149  19.28104575  19.20903955  19.23076923   1.16129032
   9.72017673   2.13052022   8.07377049]",109;59;34;40;9;198;206;197,852,5.08960573477
1809,C,1,2016-10-23,248.61,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[  1.74608355  21.37030995  21.36075949  21.37126185   3.49000351
   8.23689585   9.78723404   9.72972973   6.5318818    2.5         21.73913043
  21.78517398]",107;131;135;293;199;121;23;180;84;118;15;144,1550,6.23466473593
1810,C,3,2016-10-23,159.67000000000002,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;1,"[ 12.3556582   12.75559883  12.58154706  10.335097     3.35468645
   7.97101449   7.41935484   8.68989854]",107;131;135;293;199;121;23;197,1206,7.55307822384
1811,A,2,2016-10-23,77.78999999999999,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,"[  2.07816969  13.72093023  15.17857143  10.89918256   7.40740741
   9.1954023 ]",109;59;34;40;6;136,384,4.93636714231
1812,B,1,2016-10-23,102.58,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  9.00692841  11.04761905   5.80892943   6.19946092  10.9223301
   9.49152542   7.80939775   8.62068966   6.67284523]",78;58;121;23;180;84;118;15;144,821,8.00350945603
1813,A,2,2016-10-23,89.59,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,"[  6.50357995  17.5074184   17.80104712   7.90513834   5.40540541
   2.24459482]",109;59;34;40;6;136,384,4.28619265543
1814,A,2,2016-10-23,87.28,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,"[  1.53369917  16.43454039  16.42512077  16.39344262  16.21621622
  16.42512077]",109;59;34;40;6;136,384,4.39963336389
1815,B,1,2016-10-23,138.34,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  5.15873016   6.92951016   5.52511416   8.88030888  10.3926097
   6.34441088   8.16608997   8.62068966   3.40103921]",78;58;121;23;180;84;118;15;144,821,5.93465375163
1816,B,1,2016-10-23,97.53999999999999,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  5.51626591   6.27027027   5.41629364   7.14285714  10.55099648
   6.66666667  15.10883483  15.15151515  15.09433962]",78;58;121;23;180;84;118;15;144,821,8.41705966783
1817,A,2,2016-10-23,107.13,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,"[ 10.69676153  10.42402827   4.76858345   5.37634409   7.79220779
   1.78641797]",109;59;34;40;6;136,384,3.58443013162
1818,B,3,2016-10-23,84.85,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[ 3.36062042  5.97938144  6.82844244  6.82492582  6.82842288],78;58;121;23;197,477,5.62168532705
1819,B,3,2016-10-23,78.65,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,[ 4.75030451  6.29750271  8.64903503  3.18559557  6.64418212],78;58;121;23;197,477,6.06484424666
1820,A,3,2016-10-23,189.24,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,"[ 10.43062201  10.98696462   8.94736842   8.96860987  10.34482759
   2.62008734   3.94787275   5.43598234]",109;59;34;40;9;198;206;197,852,4.50221940393
1821,C,1,2016-10-23,173.43,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 10.14218009   9.6965211    9.69827586   9.69556585   9.693132
   9.69551282   9.70464135   9.69305331   8.11594203   7.7124183   10.
   6.14596671]",107;131;135;293;199;121;23;180;84;118;15;144,1550,8.93732341579
1822,B,1,2016-10-23,123.74000000000001,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  2.0962107    7.14285714  11.95652174   9.3877551   12.65822785
  13.79310345  11.0383536   13.15789474   4.39828955]",78;58;121;23;180;84;118;15;144,821,6.63487958623
1823,A,2,2016-10-23,63.76,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,[  8.16479401  10.94619666  10.3343465    9.47867299   9.375        3.69967356],109;59;34;40;6;136,384,6.0225846926
1824,A,2,2016-10-23,47.79,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,"[ 11.65775401   6.35091496   8.60759494   8.45665962  10.71428571
   6.87215766]",109;59;34;40;6;136,384,8.03515379787
