intersection_id,tollgate_id,vehicle_id,starting_time,travel_seq,travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,travel_lane,travel_velocity,travel_length,total_length,total_velocity
B,1,1039638,2016-09-30 20:11:19,105#2016-09-30 20:11:19#7.50;100#2016-09-30 20:11:27#5.79;111#2016-09-30 20:11:33#12.83;103#2016-09-30 20:11:45#2.23;116#2016-09-30 20:11:48#14.27;101#2016-09-30 20:12:02#10.18;121#2016-09-30 20:12:13#18.11;106#2016-09-30 20:12:31#2.21;113#2016-09-30 20:12:33#15.36,89.36,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,10.4;10.0172711572;9.43102104443;10.3139013453;12.6138752628;8.25147347741;6.51573716179;6.78733031674;9.375,78;58;121;23;180;84;118;15;144,821,9.18755595345
B,1,1033760,2016-09-30 20:19:40,105#2016-09-30 20:19:40#4.80;100#2016-09-30 20:19:45#8.10;111#2016-09-30 20:19:53#13.04;103#2016-09-30 20:20:06#1.90;116#2016-09-30 20:20:08#18.16;101#2016-09-30 20:20:26#18.31;121#2016-09-30 20:20:45#55.64;106#2016-09-30 20:21:40#2.08;113#2016-09-30 20:21:42#21.33,143.32999999999998,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,16.25;7.16049382716;9.27914110429;12.1052631579;9.91189427313;4.58765701802;2.12077641984;7.21153846154;6.75105485232,78;58;121;23;180;84;118;15;144,821,5.72804018698
B,1,1014795,2016-09-30 20:19:55,105#2016-09-30 20:19:55#9.60;100#2016-09-30 20:20:05#6.13;111#2016-09-30 20:20:11#42.05;103#2016-09-30 20:20:53#3.59;116#2016-09-30 20:20:57#17.35;101#2016-09-30 20:21:14#19.25;121#2016-09-30 20:21:34#25.24;106#2016-09-30 20:21:59#2.24;113#2016-09-30 20:22:01#24.74,150.74,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,8.125;9.4616639478;2.87752675386;6.40668523677;10.3746397695;4.36363636364;4.67511885895;6.69642857143;5.82053354891,78;58;121;23;180;84;118;15;144,821,5.44646411039
B,1,1020860,2016-09-30 20:20:02,105#2016-09-30 20:20:02#13.68;100#2016-09-30 20:20:15#10.17;111#2016-09-30 20:20:26#32.78;103#2016-09-30 20:20:58#5.02;116#2016-09-30 20:21:04#39.29;101#2016-09-30 20:21:44#16.87;121#2016-09-30 20:22:01#23.60;106#2016-09-30 20:22:24#3.00;113#2016-09-30 20:22:27#23.62,168.62,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,5.70175438596;5.70304818092;3.69127516779;4.58167330677;4.58131840163;4.97925311203;5.0;5.0;6.09652836579,78;58;121;23;180;84;118;15;144,821,4.86893606927
B,1,1014714,2016-09-30 20:25:28,105#2016-09-30 20:25:28#54.50;100#2016-09-30 20:26:23#5.80;111#2016-09-30 20:26:29#11.91;103#2016-09-30 20:26:41#2.18;116#2016-09-30 20:26:43#23.60;101#2016-09-30 20:27:07#13.52;121#2016-09-30 20:27:20#26.19;106#2016-09-30 20:27:47#27.44;113#2016-09-30 20:28:14#20.52,186.52,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,1.43119266055;10.0;10.1595298069;10.5504587156;7.62711864407;6.21301775148;4.5055364643;0.546647230321;7.01754385965,78;58;121;23;180;84;118;15;144,821,4.40167274287
B,1,1052555,2016-09-30 20:28:00,105#2016-09-30 20:28:00#9.24;116#2016-09-30 20:28:57#23.25;101#2016-09-30 20:29:20#9.61;121#2016-09-30 20:29:29#15.39;106#2016-09-30 20:29:45#2.34;113#2016-09-30 20:29:47#36.33,143.32999999999998,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;3;1;1;1;2,8.44155844156;7.74193548387;8.74089490114;7.66731643925;6.41025641026;3.96366639141,78;180;84;118;15;144,619,4.31870508616
B,1,1034504,2016-09-30 20:28:18,105#2016-09-30 20:28:18#9.36;100#2016-09-30 20:28:28#5.79;111#2016-09-30 20:28:34#35.58;103#2016-09-30 20:29:09#2.77;116#2016-09-30 20:29:12#20.74;101#2016-09-30 20:29:33#12.38;121#2016-09-30 20:29:46#38.19;106#2016-09-30 20:30:24#1.64;113#2016-09-30 20:30:25#15.71,142.71,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,8.33333333333;10.0172711572;3.40078695897;8.30324909747;8.67888138862;6.78513731826;3.08981408746;9.14634146341;9.16613621897,78;58;121;23;180;84;118;15;144,821,5.75292551328
B,1,1007842,2016-09-30 20:30:54,105#2016-09-30 20:30:54#10.07;100#2016-09-30 20:31:04#6.07;111#2016-09-30 20:31:10#32.29;103#2016-09-30 20:31:42#3.54;116#2016-09-30 20:31:47#19.00;101#2016-09-30 20:32:06#10.50;121#2016-09-30 20:32:16#13.86;106#2016-09-30 20:32:30#1.36;113#2016-09-30 20:32:31#63.81,160.81,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,7.7457795432;9.55518945634;3.74729018272;6.49717514124;9.47368421053;8.0;8.51370851371;11.0294117647;2.25669957687,78;58;121;23;180;84;118;15;144,821,5.10540389279
B,1,1006967,2016-09-30 20:36:35,105#2016-09-30 20:36:35#13.07;100#2016-09-30 20:36:48#8.31;111#2016-09-30 20:36:56#22.28;103#2016-09-30 20:37:19#2.99;116#2016-09-30 20:37:22#20.57;101#2016-09-30 20:37:43#13.02;121#2016-09-30 20:37:56#14.89;106#2016-09-30 20:38:11#2.08;113#2016-09-30 20:38:13#45.27,143.27,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,5.96786534047;6.97954271961;5.43087971275;7.69230769231;8.75060768109;6.45161290323;7.92478173271;7.21153846154;3.18091451292,78;58;121;23;180;84;118;15;144,821,5.7304390312
B,1,1013314,2016-09-30 20:36:57,105#2016-09-30 20:36:57#13.91;100#2016-09-30 20:37:11#8.48;111#2016-09-30 20:37:19#16.04;103#2016-09-30 20:37:35#2.11;116#2016-09-30 20:37:38#14.48;101#2016-09-30 20:37:52#10.93;121#2016-09-30 20:38:03#16.50;106#2016-09-30 20:38:20#2.20;113#2016-09-30 20:38:22#24.94,109.94,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,5.60747663551;6.83962264151;7.54364089776;10.9004739336;12.4309392265;7.68526989936;7.15151515152;6.81818181818;5.77385725742,78;58;121;23;180;84;118;15;144,821,7.46770965981
B,1,1006292,2016-09-30 20:39:11,105#2016-09-30 20:39:11#11.80;100#2016-09-30 20:39:23#9.63;111#2016-09-30 20:39:33#32.27;103#2016-09-30 20:40:05#2.41;116#2016-09-30 20:40:08#18.26;101#2016-09-30 20:40:26#14.80;121#2016-09-30 20:40:41#20.97;106#2016-09-30 20:41:02#2.34;113#2016-09-30 20:41:04#31.09,144.09,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,6.61016949153;6.02284527518;3.74961264332;9.54356846473;9.85761226725;5.67567567568;5.62708631378;6.41025641026;4.63171437761,78;58;121;23;180;84;118;15;144,821,5.69782774655
B,1,1010294,2016-09-30 20:41:39,105#2016-09-30 20:41:39#9.18;100#2016-09-30 20:41:48#7.28;111#2016-09-30 20:41:55#35.61;103#2016-09-30 20:42:31#2.89;116#2016-09-30 20:42:34#16.82;101#2016-09-30 20:42:51#10.50;121#2016-09-30 20:43:01#13.13;106#2016-09-30 20:43:14#1.44;113#2016-09-30 20:43:16#39.07,136.07,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,8.49673202614;7.96703296703;3.39792193204;7.95847750865;10.7015457788;8.0;8.98705255141;10.4166666667;3.68569234707,78;58;121;23;180;84;118;15;144,821,6.03365914603
B,1,1027657,2016-09-30 20:42:10,105#2016-09-30 20:42:10#8.43;101#2016-09-30 20:43:46#9.97;121#2016-09-30 20:43:56#11.62;106#2016-09-30 20:44:08#1.11;113#2016-09-30 20:44:09#10.61,129.61,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;1;1;2,9.25266903915;8.42527582748;10.1549053356;13.5135135135;13.5721017908,78;84;118;15;144,439,3.38708432991
B,1,1001764,2016-09-30 20:42:22,105#2016-09-30 20:42:22#12.30;111#2016-09-30 20:42:38#25.21;103#2016-09-30 20:43:03#15.52;116#2016-09-30 20:43:22#30.36;101#2016-09-30 20:43:53#9.23;121#2016-09-30 20:44:02#17.37;106#2016-09-30 20:44:19#2.34;113#2016-09-30 20:44:22#41.25,161.25,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;4;4;3;1;1;1;2,6.34146341463;4.79968266561;1.48195876289;5.92885375494;9.10075839653;6.79332181923;6.41025641026;3.49090909091,78;121;23;180;84;118;15;144,763,4.73178294574
B,1,1007290,2016-09-30 20:53:01,105#2016-09-30 20:53:01#6.59;100#2016-09-30 20:53:08#6.32;111#2016-09-30 20:53:14#12.56;103#2016-09-30 20:53:27#1.93;116#2016-09-30 20:53:29#16.92;101#2016-09-30 20:53:46#9.67;121#2016-09-30 20:53:56#14.01;106#2016-09-30 20:54:10#1.43;113#2016-09-30 20:54:11#13.77,83.77,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,11.8361153263;9.17721518987;9.63375796178;11.9170984456;10.6382978723;8.68665977249;8.42255531763;10.4895104895;10.4575163399,78;58;121;23;180;84;118;15;144,821,9.80064462218
B,1,1020558,2016-09-30 20:55:41,105#2016-09-30 20:55:41#10.23;100#2016-09-30 20:55:51#6.81;111#2016-09-30 20:55:58#20.83;103#2016-09-30 20:56:19#3.83;116#2016-09-30 20:56:23#20.24;101#2016-09-30 20:56:44#13.03;121#2016-09-30 20:56:57#14.12;106#2016-09-30 20:57:11#2.50;113#2016-09-30 20:57:13#54.10,146.1,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,7.62463343109;8.51688693098;5.80892942871;6.00522193211;8.89328063241;6.44666155027;8.35694050992;6.0;2.66173752311,78;58;121;23;180;84;118;15;144,821,5.61943874059
B,1,1034863,2016-09-30 20:56:14,105#2016-09-30 20:56:14#11.41;100#2016-09-30 20:56:25#8.21;111#2016-09-30 20:56:33#36.55;103#2016-09-30 20:57:10#2.72;116#2016-09-30 20:57:13#17.21;101#2016-09-30 20:57:30#14.42;121#2016-09-30 20:57:45#19.46;106#2016-09-30 20:58:04#1.70;113#2016-09-30 20:58:06#56.59,168.59,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,6.8361086766;7.06455542022;3.31053351573;8.45588235294;10.4590354445;5.82524271845;6.06372045221;8.82352941176;2.54461919067,78;58;121;23;180;84;118;15;144,821,4.86980247939
B,1,1028123,2016-09-30 20:58:37,105#2016-09-30 20:58:37#14.44;100#2016-09-30 20:58:51#11.61;111#2016-09-30 20:59:03#33.77;103#2016-09-30 20:59:37#4.74;116#2016-09-30 20:59:42#14.58;101#2016-09-30 20:59:57#8.96;121#2016-09-30 21:00:06#12.73;106#2016-09-30 21:00:19#2.27;113#2016-09-30 21:00:21#35.14,139.14,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,5.40166204986;4.99569336779;3.58306188925;4.85232067511;12.3456790123;9.375;9.26944226237;6.60792951542;4.09789413773,78;58;121;23;180;84;118;15;144,821,5.90053183844
B,1,1027064,2016-09-30 20:58:37,105#2016-09-30 20:58:37#18.88;100#2016-09-30 20:58:56#11.35;111#2016-09-30 20:59:07#34.72;103#2016-09-30 20:59:42#5.68;116#2016-09-30 20:59:48#17.69;101#2016-09-30 21:00:06#7.81;121#2016-09-30 21:00:14#15.54;106#2016-09-30 21:00:29#2.08;113#2016-09-30 21:00:31#37.72,151.72,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,4.1313559322;5.11013215859;3.48502304147;4.04929577465;10.1752402487;10.7554417414;7.59330759331;7.21153846154;3.81760339343,78;58;121;23;180;84;118;15;144,821,5.41128394411
B,1,1034604,2016-09-30 20:58:47,105#2016-09-30 20:58:47#21.95;100#2016-09-30 20:59:09#16.32;111#2016-09-30 20:59:25#38.33;103#2016-09-30 21:00:03#5.10;116#2016-09-30 21:00:09#19.62;101#2016-09-30 21:00:29#11.86;121#2016-09-30 21:00:41#16.73;106#2016-09-30 21:00:57#2.14;113#2016-09-30 21:01:00#59.51,192.51,1008.8000,1013.8000,319.0000,0.9000,20.9000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,3.55353075171;3.55392156863;3.15679624315;4.50980392157;9.17431192661;7.0826306914;7.05319784818;7.00934579439;2.41976138464,78;58;121;23;180;84;118;15;144,821,4.26471352138
B,1,1033135,2016-09-30 21:04:39,105#2016-09-30 21:04:39#10.13;100#2016-09-30 21:04:49#7.53;111#2016-09-30 21:04:56#15.72;103#2016-09-30 21:05:12#2.99;116#2016-09-30 21:05:16#23.38;101#2016-09-30 21:05:39#10.91;121#2016-09-30 21:05:50#15.33;106#2016-09-30 21:06:05#1.95;113#2016-09-30 21:06:07#37.06,125.06,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,7.69990128332;7.70252324037;7.69720101781;7.69230769231;7.69888793841;7.6993583868;7.69732550554;7.69230769231;3.88559093362,78;58;121;23;180;84;118;15;144,821,6.56484887254
B,1,1052211,2016-09-30 21:07:11,105#2016-09-30 21:07:11#10.00;100#2016-09-30 21:07:21#5.25;111#2016-09-30 21:07:26#19.30;103#2016-09-30 21:07:45#2.91;116#2016-09-30 21:07:49#18.17;101#2016-09-30 21:08:07#7.97;121#2016-09-30 21:08:15#19.10;106#2016-09-30 21:08:34#2.55;113#2016-09-30 21:08:37#24.47,110.47,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,7.8;11.0476190476;6.26943005181;7.90378006873;9.90643918547;10.539523212;6.1780104712;5.88235294118;5.88475684512,78;58;121;23;180;84;118;15;144,821,7.4318819589
B,1,1027820,2016-09-30 21:07:40,105#2016-09-30 21:07:40#9.12;100#2016-09-30 21:07:49#7.25;111#2016-09-30 21:07:56#12.47;103#2016-09-30 21:08:09#1.84;116#2016-09-30 21:08:11#13.47;101#2016-09-30 21:08:24#7.47;121#2016-09-30 21:08:32#13.08;106#2016-09-30 21:08:45#1.83;113#2016-09-30 21:08:47#45.21,112.21000000000001,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,8.55263157895;8.0;9.70328789094;12.5;13.3630289532;11.2449799197;9.02140672783;8.19672131148;3.18513603185,78;58;121;23;180;84;118;15;144,821,7.31663844577
B,1,1019705,2016-09-30 21:07:53,105#2016-09-30 21:07:53#20.43;100#2016-09-30 21:08:14#8.16;111#2016-09-30 21:08:22#37.69;103#2016-09-30 21:09:00#3.97;116#2016-09-30 21:09:04#17.69;101#2016-09-30 21:09:22#9.71;121#2016-09-30 21:09:32#15.10;106#2016-09-30 21:09:47#2.56;113#2016-09-30 21:09:49#36.67,152.67000000000002,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,3.81791483113;7.10784313725;3.21040063677;5.79345088161;10.1752402487;8.6508753862;7.81456953642;5.859375;3.92691573493,78;58;121;23;180;84;118;15;144,821,5.37761184254
B,1,1020457,2016-09-30 21:13:06,105#2016-09-30 21:13:06#8.15;116#2016-09-30 21:14:25#13.92;101#2016-09-30 21:14:38#6.64;121#2016-09-30 21:14:45#10.59;106#2016-09-30 21:14:56#2.69;113#2016-09-30 21:14:58#40.41,152.41,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;3;1;1;1;2,9.57055214724;12.9310344828;12.6506024096;11.1425873466;5.57620817844;3.56347438753,78;180;84;118;15;144,619,4.06141329309
B,1,1027098,2016-09-30 21:13:36,105#2016-09-30 21:13:36#15.53;100#2016-09-30 21:13:51#17.40;111#2016-09-30 21:14:08#36.29;103#2016-09-30 21:14:45#6.90;116#2016-09-30 21:14:53#53.99;101#2016-09-30 21:15:47#25.19;121#2016-09-30 21:16:12#62.42;106#2016-09-30 21:17:15#2.42;113#2016-09-30 21:17:17#24.87,245.87,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,5.02253702511;3.33333333333;3.33425186002;3.33333333333;3.33395073162;3.33465660977;1.89041973726;6.19834710744;5.79010856454,78;58;121;23;180;84;118;15;144,821,3.3391629723
B,1,1032619,2016-09-30 21:20:18,105#2016-09-30 21:20:18#54.84;100#2016-09-30 21:21:13#37.83;111#2016-09-30 21:21:51#27.67;103#2016-09-30 21:22:19#3.49;116#2016-09-30 21:22:23#16.84;101#2016-09-30 21:22:40#7.72;121#2016-09-30 21:22:47#13.76;106#2016-09-30 21:23:01#1.83;113#2016-09-30 21:23:03#42.37,207.37,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,1.42231947484;1.53317472905;4.3729671124;6.59025787966;10.6888361045;10.8808290155;8.57558139535;8.19672131148;3.39863110692,78;58;121;23;180;84;118;15;144,821,3.95910691035
B,1,1015244,2016-09-30 21:21:40,105#2016-09-30 21:21:40#8.89;100#2016-09-30 21:21:50#5.12;111#2016-09-30 21:21:55#23.98;103#2016-09-30 21:22:19#3.55;116#2016-09-30 21:22:24#22.20;101#2016-09-30 21:22:46#13.56;121#2016-09-30 21:23:00#16.03;106#2016-09-30 21:23:16#1.80;113#2016-09-30 21:23:18#42.98,140.98,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,8.77390326209;11.328125;5.04587155963;6.47887323944;8.10810810811;6.19469026549;7.36119775421;8.33333333333;3.35039553281,78;58;121;23;180;84;118;15;144,821,5.82352106682
B,1,1020492,2016-09-30 21:22:12,105#2016-09-30 21:22:12#13.04;100#2016-09-30 21:22:25#9.16;111#2016-09-30 21:22:34#21.94;103#2016-09-30 21:22:56#3.65;116#2016-09-30 21:23:00#20.11;101#2016-09-30 21:23:20#16.34;121#2016-09-30 21:23:37#14.27;106#2016-09-30 21:23:51#2.23;113#2016-09-30 21:23:53#44.82,145.82,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,5.98159509202;6.33187772926;5.51504102097;6.30136986301;8.95077076082;5.14075887393;8.26909600561;6.7264573991;3.21285140562,78;58;121;23;180;84;118;15;144,821,5.63022904951
B,1,1007259,2016-09-30 21:25:20,105#2016-09-30 21:25:20#13.03;100#2016-09-30 21:25:33#9.69;111#2016-09-30 21:25:43#20.21;103#2016-09-30 21:26:03#3.84;116#2016-09-30 21:26:08#20.20;101#2016-09-30 21:26:28#7.10;121#2016-09-30 21:26:35#21.47;106#2016-09-30 21:26:57#1.48;113#2016-09-30 21:26:58#14.25,112.25,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,5.98618572525;5.98555211558;5.98713508164;5.98958333333;8.91089108911;11.8309859155;5.49604098742;10.1351351351;10.1052631579,78;58;121;23;180;84;118;15;144,821,7.3140311804
B,1,1050893,2016-09-30 21:29:40,105#2016-09-30 21:29:40#33.68;100#2016-09-30 21:30:14#7.89;111#2016-09-30 21:30:22#23.20;103#2016-09-30 21:30:45#6.31;116#2016-09-30 21:30:53#25.75;101#2016-09-30 21:31:18#14.65;121#2016-09-30 21:31:33#20.58;106#2016-09-30 21:31:53#2.62;113#2016-09-30 21:31:56#25.11,161.11,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,2.31591448931;7.35107731305;5.21551724138;3.64500792393;6.99029126214;5.7337883959;5.73372206025;5.72519083969;5.73476702509,78;58;121;23;180;84;118;15;144,821,5.09589721308
B,1,1014238,2016-09-30 21:32:41,105#2016-09-30 21:32:41#12.22;100#2016-09-30 21:32:54#7.41;111#2016-09-30 21:33:01#23.50;103#2016-09-30 21:33:25#3.23;116#2016-09-30 21:33:28#20.12;101#2016-09-30 21:33:48#12.07;121#2016-09-30 21:34:00#32.60;106#2016-09-30 21:34:33#1.92;113#2016-09-30 21:34:35#43.05,157.05,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,6.3829787234;7.82726045884;5.14893617021;7.12074303406;8.94632206759;6.9594034797;3.61963190184;7.8125;3.34494773519,78;58;121;23;180;84;118;15;144,821,5.2276345113
B,1,1020689,2016-09-30 21:33:16,105#2016-09-30 21:33:16#14.69;100#2016-09-30 21:33:31#10.92;111#2016-09-30 21:33:42#22.78;103#2016-09-30 21:34:05#4.33;116#2016-09-30 21:34:10#33.89;101#2016-09-30 21:34:44#15.82;121#2016-09-30 21:35:00#22.22;106#2016-09-30 21:35:22#2.82;113#2016-09-30 21:35:25#27.12,156.12,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,5.30973451327;5.31135531136;5.31167690957;5.31177829099;5.31130126881;5.30973451327;5.31053105311;5.31914893617;5.30973451327,78;58;121;23;180;84;118;15;144,821,5.25877530105
B,1,1040922,2016-09-30 21:40:34,105#2016-09-30 21:40:34#10.78;100#2016-09-30 21:40:45#5.64;111#2016-09-30 21:40:50#14.36;103#2016-09-30 21:41:05#2.23;116#2016-09-30 21:41:07#25.70;101#2016-09-30 21:41:33#11.63;121#2016-09-30 21:41:45#16.22;106#2016-09-30 21:42:01#3.66;113#2016-09-30 21:42:04#22.26,112.26,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,7.23562152134;10.2836879433;8.42618384401;10.3139013453;7.00389105058;7.22269991402;7.27496917386;4.09836065574;6.46900269542,78;58;121;23;180;84;118;15;144,821,7.31337965437
B,1,1027795,2016-09-30 21:43:02,105#2016-09-30 21:43:02#19.72;100#2016-09-30 21:43:22#4.83;111#2016-09-30 21:43:27#11.90;103#2016-09-30 21:43:39#2.69;116#2016-09-30 21:43:42#13.58;101#2016-09-30 21:43:55#6.81;121#2016-09-30 21:44:02#17.56;106#2016-09-30 21:44:20#2.87;113#2016-09-30 21:44:23#22.90,103.9,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,3.95537525355;12.0082815735;10.1680672269;8.55018587361;13.2547864507;12.3348017621;6.71981776765;5.22648083624;6.28820960699,78;58;121;23;180;84;118;15;144,821,7.90182868142
B,1,1027175,2016-09-30 21:54:28,105#2016-09-30 21:54:28#9.75;100#2016-09-30 21:54:38#6.02;111#2016-09-30 21:54:44#12.19;103#2016-09-30 21:54:56#2.28;116#2016-09-30 21:54:59#24.80;101#2016-09-30 21:55:24#13.38;121#2016-09-30 21:55:37#41.91;106#2016-09-30 21:56:19#5.33;113#2016-09-30 21:56:25#91.64,208.64,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,8.0;9.63455149502;9.92616899098;10.0877192982;7.25806451613;6.27802690583;2.81555714627;2.81425891182;1.57136621563,78;58;121;23;180;84;118;15;144,821,3.93500766871
B,1,1045996,2016-09-30 21:54:44,105#2016-09-30 21:54:44#7.75;100#2016-09-30 21:54:52#8.01;111#2016-09-30 21:55:00#46.45;103#2016-09-30 21:55:47#4.04;116#2016-09-30 21:55:51#22.32;101#2016-09-30 21:56:14#12.59;121#2016-09-30 21:56:26#16.68;106#2016-09-30 21:56:43#2.14;113#2016-09-30 21:56:45#26.75,147.75,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,10.064516129;7.24094881398;2.60495156082;5.69306930693;8.06451612903;6.6719618745;7.07434052758;7.00934579439;5.38317757009,78;58;121;23;180;84;118;15;144,821,5.55668358714
B,1,1051219,2016-09-30 21:55:04,105#2016-09-30 21:55:04#11.08;100#2016-09-30 21:55:15#6.87;111#2016-09-30 21:55:22#37.16;103#2016-09-30 21:56:00#2.19;116#2016-09-30 21:56:02#17.09;101#2016-09-30 21:56:19#22.21;121#2016-09-30 21:56:41#16.34;106#2016-09-30 21:56:58#1.88;113#2016-09-30 21:57:00#36.65,152.65,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,7.03971119134;8.44250363901;3.25618945102;10.502283105;10.5324751317;3.78208014408;7.22154222766;7.97872340426;3.92905866303,78;58;121;23;180;84;118;15;144,821,5.37831641009
B,1,1003478,2016-09-30 21:55:15,105#2016-09-30 21:55:15#11.91;100#2016-09-30 21:55:27#8.00;111#2016-09-30 21:55:35#26.86;103#2016-09-30 21:56:02#3.28;116#2016-09-30 21:56:06#21.00;101#2016-09-30 21:56:27#22.30;121#2016-09-30 21:56:49#13.50;106#2016-09-30 21:57:02#1.72;113#2016-09-30 21:57:04#49.21,158.21,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,6.54911838791;7.25;4.50483991065;7.01219512195;8.57142857143;3.7668161435;8.74074074074;8.72093023256;2.92623450518,78;58;121;23;180;84;118;15;144,821,5.18930535364
B,1,1013617,2016-09-30 21:57:25,105#2016-09-30 21:57:25#9.74;100#2016-09-30 21:57:35#6.69;111#2016-09-30 21:57:41#34.83;103#2016-09-30 21:58:16#5.08;116#2016-09-30 21:58:22#17.02;101#2016-09-30 21:58:39#8.36;121#2016-09-30 21:58:47#12.11;106#2016-09-30 21:58:59#1.76;113#2016-09-30 21:59:01#56.75,152.75,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,8.00821355236;8.66965620329;3.47401665231;4.52755905512;10.5757931845;10.04784689;9.74401321222;8.52272727273;2.53744493392,78;58;121;23;180;84;118;15;144,821,5.37479541735
B,1,1021364,2016-09-30 21:57:25,105#2016-09-30 21:57:25#9.81;100#2016-09-30 21:57:35#7.20;111#2016-09-30 21:57:42#30.93;103#2016-09-30 21:58:13#5.72;116#2016-09-30 21:58:20#19.64;101#2016-09-30 21:58:40#8.01;121#2016-09-30 21:58:48#13.56;106#2016-09-30 21:59:01#1.72;113#2016-09-30 21:59:03#69.47,167.47,1008.6000,1013.6000,284.0000,0.7000,21.0000,96.0000,0.0000,2;1;4;4;3;1;1;1;2,7.95107033639;8.05555555556;3.91205948917;4.02097902098;9.1649694501;10.4868913858;8.70206489676;8.72093023256;2.07283719591,78;58;121;23;180;84;118;15;144,821,4.90237057383
