intersection_id,tollgate_id,vehicle_id,starting_time,travel_seq,travel_time,time_window,week,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,travel_lane,travel_velocity,travel_length,total_length,total_velocity
C,3,1050179,2016-10-12 13:30:45,115#2016-10-12 13:30:45#23.30;102#2016-10-12 13:31:08#10.78;109#2016-10-12 13:31:19#11.11;104#2016-10-12 13:31:30#24.12;112#2016-10-12 13:31:54#61.76;111#2016-10-12 13:32:56#3.16;103#2016-10-12 13:32:59#0.60;122#2016-10-12 13:33:00#22.67,157.67000000000002,40,2,1017.4000,1022.5000,0.0000,1.4000,20.4000,63.0000,0.0000,3;3;3;3;3;4;4;1,4.59227467811;12.1521335807;12.1512151215;12.1475953566;3.22215025907;38.2911392405;38.3333333333;8.68989854433,107;131;135;293;199;121;23;197,1206,7.64888691571
C,3,1008206,2016-10-12 13:33:38,115#2016-10-12 13:33:38#14.41;102#2016-10-12 13:33:52#17.64;109#2016-10-12 13:34:10#18.18;104#2016-10-12 13:34:28#39.45;112#2016-10-12 13:35:08#33.49;111#2016-10-12 13:35:41#53.14;103#2016-10-12 13:36:34#4.39;122#2016-10-12 13:36:41#23.96,206.96,40,2,1017.4000,1022.5000,0.0000,1.4000,20.4000,63.0000,0.0000,3;3;3;3;3;4;4;1,7.42539902845;7.42630385488;7.42574257426;7.42712294043;5.94207226038;2.27700414001;5.23917995444;8.22203672788,107;131;135;293;199;121;23;197,1206,5.82721298802
C,3,1044397,2016-10-12 13:52:04,115#2016-10-12 13:52:04#8.57;102#2016-10-12 13:52:12#9.27;109#2016-10-12 13:52:21#11.87;104#2016-10-12 13:52:33#40.27;112#2016-10-12 13:53:14#27.45;111#2016-10-12 13:53:41#23.63;103#2016-10-12 13:54:05#4.22;122#2016-10-12 13:54:10#34.53,160.53,41,2,1017.4000,1022.5000,0.0000,1.4000,20.4000,63.0000,0.0000,3;3;3;3;3;4;4;1,12.4854142357;14.1316073355;11.3732097725;7.27588775764;7.24954462659;5.12060939484;5.45023696682;5.70518389806,107;131;135;293;199;121;23;197,1206,7.51261446459
C,3,1029971,2016-10-12 14:12:50,115#2016-10-12 14:12:50#8.67;102#2016-10-12 14:12:58#7.84;109#2016-10-12 14:13:06#7.75;104#2016-10-12 14:13:14#18.72;112#2016-10-12 14:13:33#15.53;111#2016-10-12 14:13:48#11.70;103#2016-10-12 14:14:00#4.00;122#2016-10-12 14:14:06#39.48,115.47999999999999,42,2,1017.4000,1022.5000,0.0000,1.4000,20.4000,63.0000,0.0000,3;3;3;3;3;4;4;1,12.3414071511;16.7091836735;17.4193548387;15.6517094017;12.8139085641;10.3418803419;5.75;4.98986828774,107;131;135;293;199;121;23;197,1206,10.4433668168
C,3,1000068,2016-10-12 14:20:39,115#2016-10-12 14:20:39#14.31;102#2016-10-12 14:20:53#12.44;109#2016-10-12 14:21:05#10.34;104#2016-10-12 14:21:16#22.55;112#2016-10-12 14:21:38#16.50;111#2016-10-12 14:21:55#10.45;103#2016-10-12 14:22:05#1.99;122#2016-10-12 14:22:09#35.74,125.74000000000001,43,2,1017.4000,1022.5000,0.0000,1.4000,20.4000,63.0000,0.0000,3;3;3;3;3;4;4;1,7.47728860936;10.5305466238;13.0560928433;12.9933481153;12.0606060606;11.5789473684;11.5577889447;5.51203133744,107;131;135;293;199;121;23;197,1206,9.59121997773
C,3,1000253,2016-10-12 14:24:54,115#2016-10-12 14:24:54#11.08;102#2016-10-12 14:25:05#13.57;109#2016-10-12 14:25:19#6.93;104#2016-10-12 14:25:26#16.21;112#2016-10-12 14:25:42#14.99;111#2016-10-12 14:25:57#17.18;103#2016-10-12 14:26:14#3.80;122#2016-10-12 14:26:20#50.85,136.85,43,2,1017.4000,1022.5000,0.0000,1.4000,20.4000,63.0000,0.0000,3;3;3;3;3;4;4;1,9.65703971119;9.65364775239;19.4805194805;18.0752621838;13.2755170113;7.04307334109;6.05263157895;3.87413962635,107;131;135;293;199;121;23;197,1206,8.81256850566
C,3,1037446,2016-10-12 14:49:34,115#2016-10-12 14:49:34#5.40;102#2016-10-12 14:49:39#6.61;109#2016-10-12 14:49:46#6.81;104#2016-10-12 14:49:53#14.79;112#2016-10-12 14:50:08#10.04;111#2016-10-12 14:50:18#6.11;103#2016-10-12 14:50:24#1.16;122#2016-10-12 14:50:26#9.94,61.94,44,2,1017.4000,1022.5000,0.0000,1.4000,20.4000,63.0000,0.0000,3;3;3;3;3;4;4;1,19.8148148148;19.8184568835;19.8237885463;19.8106828938;19.8207171315;19.8036006547;19.8275862069;19.8189134809,107;131;135;293;199;121;23;197,1206,19.4704552793
C,3,1040061,2016-10-12 15:23:04,115#2016-10-12 15:23:04#12.28;102#2016-10-12 15:23:17#11.07;109#2016-10-12 15:23:28#11.41;104#2016-10-12 15:23:39#29.64;112#2016-10-12 15:24:09#52.84;111#2016-10-12 15:25:02#34.23;103#2016-10-12 15:25:36#26.33;122#2016-10-12 15:26:04#38.83,218.82999999999998,46,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,8.71335504886;11.8337850045;11.8317265557;9.88529014845;3.76608629826;3.53491089687;0.873528294721;5.0733968581,107;131;135;293;199;121;23;197,1206,5.51112735914
C,3,1012512,2016-10-12 15:49:05,115#2016-10-12 15:49:05#11.05;102#2016-10-12 15:49:16#9.23;109#2016-10-12 15:49:25#8.99;104#2016-10-12 15:49:34#22.10;112#2016-10-12 15:49:56#16.47;111#2016-10-12 15:50:12#10.65;103#2016-10-12 15:50:23#55.53;122#2016-10-12 15:51:20#20.89,155.89,47,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,9.68325791855;14.1928494041;15.0166852058;13.257918552;12.0825743777;11.3615023474;0.414190527643;9.4303494495,107;131;135;293;199;121;23;197,1206,7.7362242607
C,3,1035305,2016-10-12 15:50:02,115#2016-10-12 15:50:02#10.37;102#2016-10-12 15:50:13#11.55;109#2016-10-12 15:50:24#9.67;104#2016-10-12 15:50:34#26.63;112#2016-10-12 15:51:01#18.63;111#2016-10-12 15:51:19#11.33;103#2016-10-12 15:51:30#2.15;122#2016-10-12 15:51:34#34.90,126.9,47,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,10.3182256509;11.341991342;13.9607032058;11.0026286143;10.6816961889;10.6796116505;10.6976744186;5.6446991404,107;131;135;293;199;121;23;197,1206,9.50354609929
C,3,1000449,2016-10-12 16:13:20,115#2016-10-12 16:13:20#9.47;102#2016-10-12 16:13:29#8.75;109#2016-10-12 16:13:38#8.44;104#2016-10-12 16:13:46#28.67;112#2016-10-12 16:14:15#32.35;111#2016-10-12 16:14:47#19.67;103#2016-10-12 16:15:07#3.74;122#2016-10-12 16:15:13#57.92,170.92000000000002,48,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,11.2988384372;14.9714285714;15.9952606635;10.2197418905;6.1514683153;6.15149974581;6.14973262032;3.40124309392,107;131;135;293;199;121;23;197,1206,7.05593260005
C,3,1002720,2016-10-12 16:33:11,115#2016-10-12 16:33:11#10.84;102#2016-10-12 16:33:22#10.92;109#2016-10-12 16:33:33#11.25;104#2016-10-12 16:33:44#25.68;112#2016-10-12 16:34:10#22.60;111#2016-10-12 16:34:32#45.77;103#2016-10-12 16:35:18#3.72;122#2016-10-12 16:35:24#38.60,171.6,49,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,9.87084870849;11.9963369963;12.0;11.4096573209;8.80530973451;2.64365304785;6.18279569892;5.10362694301,107;131;135;293;199;121;23;197,1206,7.02797202797
C,3,1038320,2016-10-12 16:34:05,115#2016-10-12 16:34:05#15.54;102#2016-10-12 16:34:21#8.72;109#2016-10-12 16:34:29#9.12;104#2016-10-12 16:34:38#20.72;112#2016-10-12 16:34:59#39.62;111#2016-10-12 16:35:39#16.55;103#2016-10-12 16:35:55#40.33;122#2016-10-12 16:36:37#40.16,192.16,49,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,6.88545688546;15.0229357798;14.8026315789;14.1409266409;5.0227158001;7.31117824773;0.570295065708;4.90537848606,107;131;135;293;199;121;23;197,1206,6.27601998335
C,3,1004356,2016-10-12 16:38:58,115#2016-10-12 16:38:58#9.28;102#2016-10-12 16:39:07#11.37;109#2016-10-12 16:39:19#10.55;104#2016-10-12 16:39:29#22.91;112#2016-10-12 16:39:52#20.03;111#2016-10-12 16:40:12#15.91;103#2016-10-12 16:40:28#4.46;122#2016-10-12 16:40:36#31.86,129.86,49,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,11.5301724138;11.5215479332;12.7962085308;12.7891750327;9.93509735397;7.6052796983;5.15695067265;6.18330194601,107;131;135;293;199;121;23;197,1206,9.2869243801
C,3,1012922,2016-10-12 16:53:21,115#2016-10-12 16:53:21#11.37;102#2016-10-12 16:53:33#11.34;109#2016-10-12 16:53:44#10.96;104#2016-10-12 16:53:55#29.88;112#2016-10-12 16:54:25#57.40;111#2016-10-12 16:55:22#59.59;103#2016-10-12 16:56:22#12.26;122#2016-10-12 16:56:42#36.47,237.47,50,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,9.4107299912;11.5520282187;12.3175182482;9.80589022758;3.4668989547;2.03054203725;1.87601957586;5.40170002742,107;131;135;293;199;121;23;197,1206,5.07853623616
C,3,1030320,2016-10-12 16:55:17,115#2016-10-12 16:55:17#17.94;102#2016-10-12 16:55:35#21.96;109#2016-10-12 16:55:57#22.63;104#2016-10-12 16:56:19#35.26;112#2016-10-12 16:56:55#17.11;111#2016-10-12 16:57:12#16.65;103#2016-10-12 16:57:28#25.75;122#2016-10-12 16:57:58#31.09,192.09,50,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,5.96432552954;5.96539162113;5.96553247901;8.30969937606;11.6306253653;7.26726726727;0.893203883495;6.33644258604,107;131;135;293;199;121;23;197,1206,6.27830704357
C,3,1002106,2016-10-12 17:25:14,115#2016-10-12 17:25:14#9.31;102#2016-10-12 17:25:24#8.78;109#2016-10-12 17:25:32#8.48;104#2016-10-12 17:25:41#24.04;112#2016-10-12 17:26:05#17.93;111#2016-10-12 17:26:23#45.83;103#2016-10-12 17:27:09#1.45;122#2016-10-12 17:27:11#12.44,129.44,52,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,11.4930182599;14.9202733485;15.9198113208;12.1880199667;11.0987172337;2.64019201396;15.8620689655;15.8360128617,107;131;135;293;199;121;23;197,1206,9.31705809642
C,3,1002035,2016-10-12 17:36:54,115#2016-10-12 17:36:54#7.93;102#2016-10-12 17:37:02#9.71;109#2016-10-12 17:37:12#8.20;104#2016-10-12 17:37:20#17.71;112#2016-10-12 17:37:38#13.54;111#2016-10-12 17:37:51#14.73;103#2016-10-12 17:38:06#3.22;122#2016-10-12 17:38:12#69.88,147.88,52,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,13.4930643127;13.491246138;16.4634146341;16.54432524;14.6971935007;8.21452817379;7.14285714286;2.81911848884,107;131;135;293;199;121;23;197,1206,8.15526102245
C,3,1010295,2016-10-12 17:36:56,115#2016-10-12 17:36:56#8.17;102#2016-10-12 17:37:04#8.49;109#2016-10-12 17:37:12#7.57;104#2016-10-12 17:37:20#17.80;112#2016-10-12 17:37:38#13.33;111#2016-10-12 17:37:51#15.75;103#2016-10-12 17:38:07#2.84;122#2016-10-12 17:38:12#77.24,153.24,52,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,13.0966952264;15.4299175501;17.8335535007;16.4606741573;14.928732183;7.68253968254;8.0985915493;2.55049197307,107;131;135;293;199;121;23;197,1206,7.87000783085
C,3,1024708,2016-10-12 17:37:15,115#2016-10-12 17:37:15#6.67;102#2016-10-12 17:37:22#10.68;109#2016-10-12 17:37:32#11.25;104#2016-10-12 17:37:44#23.97;112#2016-10-12 17:38:07#16.19;111#2016-10-12 17:38:24#53.38;103#2016-10-12 17:39:17#4.44;122#2016-10-12 17:39:25#33.76,163.76,52,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,16.0419790105;12.265917603;12.0;12.2236128494;12.2915379864;2.26676657924;5.18018018018;5.83530805687,107;131;135;293;199;121;23;197,1206,7.36443575965
C,3,1002265,2016-10-12 17:58:01,115#2016-10-12 17:58:01#11.27;102#2016-10-12 17:58:12#10.08;109#2016-10-12 17:58:22#9.75;104#2016-10-12 17:58:32#26.78;112#2016-10-12 17:58:59#35.49;111#2016-10-12 17:59:35#56.45;103#2016-10-12 18:00:31#5.20;122#2016-10-12 18:00:40#37.05,196.05,53,2,1017.0000,1022.1000,326.0000,1.6000,19.3000,78.0000,0.0000,3;3;3;3;3;4;4;1,9.4942324756;12.996031746;13.8461538462;10.9410007468;5.60721329952;2.14348981399;4.42307692308;5.31713900135,107;131;135;293;199;121;23;197,1206,6.15149196634
C,3,1039495,2016-10-12 18:09:55,115#2016-10-12 18:09:55#8.69;102#2016-10-12 18:10:04#9.65;109#2016-10-12 18:10:14#10.38;104#2016-10-12 18:10:24#26.98;112#2016-10-12 18:10:51#21.46;111#2016-10-12 18:11:12#22.63;103#2016-10-12 18:11:35#3.04;122#2016-10-12 18:11:40#41.06,146.06,54,2,1016.1000,1021.1000,327.0000,1.9000,18.9000,83.0000,0.0000,3;3;3;3;3;4;4;1,12.3130034522;13.5751295337;13.0057803468;10.8598962194;9.27306616962;5.34688466637;7.56578947368;4.79785679493,107;131;135;293;199;121;23;197,1206,8.25688073394
C,3,1002018,2016-10-12 18:58:31,115#2016-10-12 18:58:31#10.83;102#2016-10-12 18:58:42#11.95;109#2016-10-12 18:58:54#10.48;104#2016-10-12 18:59:04#23.80;112#2016-10-12 18:59:28#20.36;111#2016-10-12 18:59:48#52.31;103#2016-10-12 19:00:41#1.70;122#2016-10-12 19:00:44#83.72,216.72,56,2,1016.1000,1021.1000,327.0000,1.9000,18.9000,83.0000,0.0000,3;3;3;3;3;4;4;1,9.87996306556;10.9623430962;12.8816793893;12.3109243697;9.77406679764;2.31313324412;13.5294117647;2.35308170091,107;131;135;293;199;121;23;197,1206,5.56478405316
C,3,1002276,2016-10-12 19:27:27,115#2016-10-12 19:27:27#10.95;102#2016-10-12 19:27:38#10.14;109#2016-10-12 19:27:48#8.58;104#2016-10-12 19:27:56#19.58;112#2016-10-12 19:28:16#31.17;111#2016-10-12 19:28:47#62.97;103#2016-10-12 19:29:50#3.21;122#2016-10-12 19:29:55#55.03,203.03,58,2,1016.1000,1021.1000,327.0000,1.9000,18.9000,83.0000,0.0000,3;3;3;3;3;4;4;1,9.77168949772;12.9191321499;15.7342657343;14.9642492339;6.38434392044;1.92154994442;7.16510903427;3.57986552789,107;131;135;293;199;121;23;197,1206,5.94000886568
C,3,1009627,2016-10-12 20:27:24,115#2016-10-12 20:27:24#54.74;102#2016-10-12 20:28:18#8.24;109#2016-10-12 20:28:26#10.45;104#2016-10-12 20:28:37#28.32;112#2016-10-12 20:29:05#23.50;111#2016-10-12 20:29:29#37.51;103#2016-10-12 20:30:06#0.77;122#2016-10-12 20:30:08#23.86,187.86,61,2,1016.1000,1021.1000,327.0000,1.9000,18.9000,83.0000,0.0000,3;3;3;3;3;4;4;1,1.95469492145;15.8980582524;12.9186602871;10.3460451977;8.46808510638;3.22580645161;29.8701298701;8.256496228,107;131;135;293;199;121;23;197,1206,6.41967422549
C,3,1009353,2016-10-12 20:36:32,115#2016-10-12 20:36:32#11.01;102#2016-10-12 20:36:43#12.57;109#2016-10-12 20:36:55#9.60;104#2016-10-12 20:37:05#21.25;112#2016-10-12 20:37:26#22.10;111#2016-10-12 20:37:48#19.63;103#2016-10-12 20:38:08#1.52;122#2016-10-12 20:38:10#35.53,133.53,61,2,1016.1000,1021.1000,327.0000,1.9000,18.9000,83.0000,0.0000,3;3;3;3;3;4;4;1,9.71843778383;10.4216388226;14.0625;13.7882352941;9.00452488688;6.16403464086;15.1315789474;5.54461018857,107;131;135;293;199;121;23;197,1206,9.03167827455
C,3,1041753,2016-10-13 01:57:54,115#2016-10-13 01:57:54#9.56;102#2016-10-13 01:58:04#7.54;109#2016-10-13 01:58:11#6.20;104#2016-10-13 01:58:18#14.11;112#2016-10-13 01:58:32#12.62;111#2016-10-13 01:58:44#21.63;103#2016-10-13 01:59:06#2.96;122#2016-10-13 01:59:11#20.82,97.82,5,3,1017.0000,1022.1000,74.0000,2.0000,19.8000,78.0000,0.0000,3;3;3;3;3;4;4;1,11.1924686192;17.374005305;21.7741935484;20.7654145996;15.7686212361;5.59408229311;7.77027027027;9.46205571566,107;131;135;293;199;121;23;197,1206,12.3287671233
C,3,1039093,2016-10-13 05:11:35,115#2016-10-13 05:11:35#9.42;102#2016-10-13 05:11:45#14.20;109#2016-10-13 05:11:59#10.36;104#2016-10-13 05:12:09#27.99;112#2016-10-13 05:12:37#28.17;111#2016-10-13 05:13:05#44.81;103#2016-10-13 05:13:50#4.01;122#2016-10-13 05:13:57#42.94,184.94,15,3,1017.6000,1022.7000,39.0000,3.7000,21.4000,64.0000,0.0000,3;3;3;3;3;4;4;1,11.3588110403;9.22535211268;13.0308880309;10.4680242944;7.06425275115;2.70029011381;5.73566084788;4.58779692594,107;131;135;293;199;121;23;197,1206,6.52103384882
C,3,1041461,2016-10-13 07:13:35,115#2016-10-13 07:13:35#8.82;102#2016-10-13 07:13:44#10.40;109#2016-10-13 07:13:54#12.32;104#2016-10-13 07:14:06#60.01;112#2016-10-13 07:15:06#28.79;111#2016-10-13 07:15:35#52.99;103#2016-10-13 07:16:28#2.36;122#2016-10-13 07:16:32#27.39,204.39,21,3,1015.2000,1020.2000,48.0000,2.3000,21.6000,63.0000,0.0000,3;3;3;3;3;4;4;1,12.1315192744;12.5961538462;10.9577922078;4.88251958007;6.91212226468;2.28344970749;9.74576271186;7.19240598759,107;131;135;293;199;121;23;197,1206,5.90048436812
C,3,1002743,2016-10-13 07:20:41,115#2016-10-13 07:20:41#4.54;102#2016-10-13 07:20:45#5.56;109#2016-10-13 07:20:51#5.73;104#2016-10-13 07:20:57#18.76;112#2016-10-13 07:21:16#19.27;111#2016-10-13 07:21:35#16.89;103#2016-10-13 07:21:52#3.63;122#2016-10-13 07:21:58#30.03,107.03,22,3,1015.2000,1020.2000,48.0000,2.3000,21.6000,63.0000,0.0000,3;3;3;3;3;4;4;1,23.5682819383;23.5611510791;23.5602094241;15.618336887;10.3269330566;7.16400236827;6.33608815427;6.56010656011,107;131;135;293;199;121;23;197,1206,11.2678688218
C,3,1008662,2016-10-13 07:36:45,115#2016-10-13 07:36:45#8.80;102#2016-10-13 07:36:54#8.91;109#2016-10-13 07:37:03#9.11;104#2016-10-13 07:37:12#27.67;112#2016-10-13 07:37:39#17.03;111#2016-10-13 07:37:56#11.17;103#2016-10-13 07:38:07#2.44;122#2016-10-13 07:38:11#45.53,131.53,22,3,1015.2000,1020.2000,48.0000,2.3000,21.6000,63.0000,0.0000,3;3;3;3;3;4;4;1,12.1590909091;14.7025813692;14.8188803513;10.5890856523;11.6852613036;10.8325872874;9.4262295082;4.32681748298,107;131;135;293;199;121;23;197,1206,9.16901087204
C,3,1020170,2016-10-13 07:45:46,115#2016-10-13 07:45:46#14.97;102#2016-10-13 07:46:01#18.33;109#2016-10-13 07:46:19#18.89;104#2016-10-13 07:46:38#53.17;112#2016-10-13 07:47:31#46.72;111#2016-10-13 07:48:18#27.86;103#2016-10-13 07:48:45#2.87;122#2016-10-13 07:48:50#24.54,208.54,23,3,1015.2000,1020.2000,48.0000,2.3000,21.6000,63.0000,0.0000,3;3;3;3;3;4;4;1,7.14762859051;7.14675395526;7.14663843303;5.51062629302;4.25941780822;4.34314429289;8.01393728223;8.02770986145,107;131;135;293;199;121;23;197,1206,5.7830632013
C,3,1037869,2016-10-13 07:49:29,115#2016-10-13 07:49:29#8.43;102#2016-10-13 07:49:38#9.85;109#2016-10-13 07:49:47#18.28;104#2016-10-13 07:50:06#55.76;112#2016-10-13 07:51:01#36.93;111#2016-10-13 07:51:38#50.65;103#2016-10-13 07:52:29#3.79;122#2016-10-13 07:52:35#30.16,216.16,23,3,1015.2000,1020.2000,48.0000,2.3000,21.6000,63.0000,0.0000,3;3;3;3;3;4;4;1,12.6927639383;13.2994923858;7.38512035011;5.25466284075;5.3885729759;2.38894373149;6.06860158311;6.53183023873,107;131;135;293;199;121;23;197,1206,5.57920059215
C,3,1034731,2016-10-13 08:19:07,115#2016-10-13 08:19:07#9.35;102#2016-10-13 08:19:17#8.95;109#2016-10-13 08:19:26#10.59;104#2016-10-13 08:19:36#25.06;112#2016-10-13 08:20:01#56.57;111#2016-10-13 08:20:58#13.70;103#2016-10-13 08:21:12#33.68;122#2016-10-13 08:21:48#33.72,194.72,24,3,1015.2000,1020.2000,48.0000,2.3000,21.6000,63.0000,0.0000,3;3;3;3;3;4;4;1,11.4438502674;14.6368715084;12.7478753541;11.6919393456;3.51776560014;8.83211678832;0.682897862233;5.84223013049,107;131;135;293;199;121;23;197,1206,6.19350862777
C,3,1045022,2016-10-13 08:31:22,115#2016-10-13 08:31:22#13.56;102#2016-10-13 08:31:36#9.70;109#2016-10-13 08:31:45#9.69;104#2016-10-13 08:31:55#23.60;112#2016-10-13 08:32:19#20.16;111#2016-10-13 08:32:39#10.76;103#2016-10-13 08:32:50#2.05;122#2016-10-13 08:32:53#17.52,108.52,25,3,1015.2000,1020.2000,48.0000,2.3000,21.6000,63.0000,0.0000,3;3;3;3;3;4;4;1,7.89085545723;13.5051546392;13.9318885449;12.4152542373;9.87103174603;11.2453531599;11.2195121951;11.2442922374,107;131;135;293;199;121;23;197,1206,11.1131588647
C,3,1030752,2016-10-13 09:51:31,115#2016-10-13 09:51:31#9.69;102#2016-10-13 09:51:41#11.86;109#2016-10-13 09:51:53#12.22;104#2016-10-13 09:52:05#31.36;112#2016-10-13 09:52:36#46.31;111#2016-10-13 09:53:23#28.16;103#2016-10-13 09:53:51#5.35;122#2016-10-13 09:54:00#37.85,186.85,29,3,1015.3000,1020.3000,46.0000,2.3000,21.3000,61.0000,0.0000,3;3;3;3;3;4;4;1,11.0423116615;11.0455311973;11.0474631751;9.3431122449;4.2971280501;4.296875;4.29906542056;5.20475561427,107;131;135;293;199;121;23;197,1206,6.45437516725
C,3,1023428,2016-10-13 09:51:32,115#2016-10-13 09:51:32#9.42;102#2016-10-13 09:51:41#11.38;109#2016-10-13 09:51:53#10.97;104#2016-10-13 09:52:04#28.21;112#2016-10-13 09:52:32#80.36;111#2016-10-13 09:53:52#16.37;103#2016-10-13 09:54:09#3.11;122#2016-10-13 09:54:14#26.25,188.25,29,3,1015.3000,1020.3000,46.0000,2.3000,21.3000,61.0000,0.0000,3;3;3;3;3;4;4;1,11.3588110403;11.5114235501;12.3062898815;10.3863878057;2.47635639622;7.39156994502;7.39549839228;7.50476190476,107;131;135;293;199;121;23;197,1206,6.40637450199
C,3,1023422,2016-10-13 10:00:04,115#2016-10-13 10:00:04#10.30;102#2016-10-13 10:00:14#12.62;109#2016-10-13 10:00:27#12.09;104#2016-10-13 10:00:39#25.76;112#2016-10-13 10:01:05#21.05;111#2016-10-13 10:01:26#17.89;103#2016-10-13 10:01:44#4.44;122#2016-10-13 10:01:51#37.20,144.2,30,3,1015.3000,1020.3000,46.0000,2.3000,21.3000,61.0000,0.0000,3;3;3;3;3;4;4;1,10.3883495146;10.3803486529;11.1662531017;11.3742236025;9.45368171021;6.76355505869;5.18018018018;5.29569892473,107;131;135;293;199;121;23;197,1206,8.36338418863
C,3,1002019,2016-10-13 10:03:16,115#2016-10-13 10:03:16#11.19;102#2016-10-13 10:03:27#10.71;109#2016-10-13 10:03:38#9.93;104#2016-10-13 10:03:48#22.53;112#2016-10-13 10:04:10#16.80;111#2016-10-13 10:04:27#11.49;103#2016-10-13 10:04:38#2.18;122#2016-10-13 10:04:42#26.29,112.28999999999999,30,3,1015.3000,1020.3000,46.0000,2.3000,21.3000,61.0000,0.0000,3;3;3;3;3;4;4;1,9.56210902592;12.2315592904;13.5951661631;13.0048823791;11.8452380952;10.5308964317;10.5504587156;7.49334347661,107;131;135;293;199;121;23;197,1206,10.7400480898
C,3,1047049,2016-10-13 10:06:37,115#2016-10-13 10:06:37#11.85;102#2016-10-13 10:06:48#14.51;109#2016-10-13 10:07:03#14.95;104#2016-10-13 10:07:18#32.44;112#2016-10-13 10:07:50#41.94;111#2016-10-13 10:08:32#66.84;103#2016-10-13 10:09:39#76.43;122#2016-10-13 10:10:57#14.16,274.16,30,3,1015.3000,1020.3000,46.0000,2.3000,21.3000,61.0000,0.0000,3;3;3;3;3;4;4;1,9.02953586498;9.02825637491;9.03010033445;9.03205918619;4.74487362899;1.81029323758;0.300928954599;13.9124293785,107;131;135;293;199;121;23;197,1206,4.39889115845
C,3,1014770,2016-10-13 10:12:15,115#2016-10-13 10:12:15#8.32;102#2016-10-13 10:12:23#8.74;109#2016-10-13 10:12:32#7.62;104#2016-10-13 10:12:40#14.65;112#2016-10-13 10:12:54#14.94;111#2016-10-13 10:13:09#26.79;103#2016-10-13 10:13:36#12.46;122#2016-10-13 10:13:50#34.38,129.38,30,3,1015.3000,1020.3000,46.0000,2.3000,21.3000,61.0000,0.0000,3;3;3;3;3;4;4;1,12.8605769231;14.9885583524;17.7165354331;20.0;13.3199464525;4.51661067563;1.84590690209;5.73007562536,107;131;135;293;199;121;23;197,1206,9.32137888391
C,3,1029865,2016-10-13 10:12:45,115#2016-10-13 10:12:45#7.72;102#2016-10-13 10:12:53#8.69;109#2016-10-13 10:13:02#8.79;104#2016-10-13 10:13:10#21.58;112#2016-10-13 10:13:32#32.03;111#2016-10-13 10:14:04#20.68;103#2016-10-13 10:14:25#3.93;122#2016-10-13 10:14:31#33.67,139.67000000000002,30,3,1015.3000,1020.3000,46.0000,2.3000,21.3000,61.0000,0.0000,3;3;3;3;3;4;4;1,13.8601036269;15.0747986191;15.3583617747;13.577386469;6.21292538245;5.85106382979;5.8524173028;5.85090585091,107;131;135;293;199;121;23;197,1206,8.63463879144
C,3,1002895,2016-10-13 10:32:55,115#2016-10-13 10:32:55#8.56;102#2016-10-13 10:33:04#9.61;109#2016-10-13 10:33:14#8.25;104#2016-10-13 10:33:22#20.95;112#2016-10-13 10:33:43#13.77;111#2016-10-13 10:33:56#74.26;103#2016-10-13 10:35:11#1.08;122#2016-10-13 10:35:13#17.53,155.53,31,3,1015.3000,1020.3000,46.0000,2.3000,21.3000,61.0000,0.0000,3;3;3;3;3;4;4;1,12.5;13.6316337149;16.3636363636;13.9856801909;14.4517066086;1.62941018045;21.2962962963;11.2378779236,107;131;135;293;199;121;23;197,1206,7.75413103581
