intersection_id,tollgate_id,vehicle_id,starting_time,travel_seq,travel_time,time_window,week,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,travel_lane,travel_velocity,travel_length,total_length,total_velocity
A,2,1035965,2016-10-23 15:33:40,110#2016-10-23 15:33:40#10.19;123#2016-10-23 15:33:50#5.66;107#2016-10-23 15:33:56#7.13;108#2016-10-23 15:34:03#7.44;120#2016-10-23 15:34:10#0.77;117#2016-10-23 15:34:11#76.13,107.13,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,10.6967615309;10.4240282686;4.76858345021;5.37634408602;7.79220779221;1.78641796926,109;59;34;40;6;136,384,3.58443013162
B,3,1001916,2016-10-23 15:33:41,105#2016-10-23 15:33:41#23.21;100#2016-10-23 15:34:04#9.70;111#2016-10-23 15:34:14#17.72;103#2016-10-23 15:34:32#3.37;122#2016-10-23 15:34:37#28.85,84.85,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,3.36062042223;5.9793814433;6.82844243792;6.82492581602;6.82842287695,78;58;121;23;197,477,5.62168532705
B,3,1017279,2016-10-23 15:33:48,105#2016-10-23 15:33:48#16.42;100#2016-10-23 15:34:05#9.21;111#2016-10-23 15:34:14#13.99;103#2016-10-23 15:34:28#7.22;122#2016-10-23 15:34:37#29.65,78.65,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,4.7503045067;6.29750271444;8.64903502502;3.18559556787;6.64418212479,78;58;121;23;197,477,6.06484424666
A,3,1036737,2016-10-23 15:34:24,110#2016-10-23 15:34:24#10.45;123#2016-10-23 15:34:34#5.37;107#2016-10-23 15:34:40#3.80;108#2016-10-23 15:34:44#4.46;119#2016-10-23 15:34:48#0.87;114#2016-10-23 15:34:49#75.57;118#2016-10-23 15:36:04#52.18;122#2016-10-23 15:36:57#36.24,189.24,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,10.4306220096;10.9869646182;8.94736842105;8.96860986547;10.3448275862;2.62008733624;3.94787274818;5.43598233996,109;59;34;40;9;198;206;197,852,4.50221940393
C,1,1012807,2016-10-23 15:34:51,115#2016-10-23 15:34:51#10.55;102#2016-10-23 15:35:02#13.51;109#2016-10-23 15:35:15#13.92;104#2016-10-23 15:35:29#30.22;112#2016-10-23 15:35:59#20.53;111#2016-10-23 15:36:20#12.48;103#2016-10-23 15:36:32#2.37;116#2016-10-23 15:36:35#18.57;101#2016-10-23 15:36:54#10.35;121#2016-10-23 15:37:04#15.30;106#2016-10-23 15:37:19#1.50;113#2016-10-23 15:37:21#23.43,173.43,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,10.1421800948;9.69652109548;9.69827586207;9.69556585043;9.69313200195;9.69551282051;9.70464135021;9.69305331179;8.11594202899;7.71241830065;10.0;6.14596670935,107;131;135;293;199;121;23;180;84;118;15;144,1550,8.93732341579
B,1,1030484,2016-10-23 15:35:13,105#2016-10-23 15:35:13#37.21;100#2016-10-23 15:35:50#8.12;111#2016-10-23 15:35:58#10.12;103#2016-10-23 15:36:08#2.45;116#2016-10-23 15:36:11#14.22;101#2016-10-23 15:36:26#6.09;121#2016-10-23 15:36:32#10.69;106#2016-10-23 15:36:42#1.14;113#2016-10-23 15:36:44#32.74,123.74000000000001,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,2.09621069605;7.14285714286;11.9565217391;9.38775510204;12.6582278481;13.7931034483;11.0383536015;13.1578947368;4.39828955406,78;58;121;23;180;84;118;15;144,821,6.63487958623
A,2,1047605,2016-10-23 15:35:21,110#2016-10-23 15:35:21#13.35;123#2016-10-23 15:35:34#5.39;107#2016-10-23 15:35:40#3.29;108#2016-10-23 15:35:43#4.22;120#2016-10-23 15:35:47#0.64;117#2016-10-23 15:35:48#36.76,63.76,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,8.16479400749;10.9461966605;10.3343465046;9.47867298578;9.375;3.69967355822,109;59;34;40;6;136,384,6.0225846926
A,2,1005927,2016-10-23 15:36:09,110#2016-10-23 15:36:09#9.35;123#2016-10-23 15:36:18#9.29;107#2016-10-23 15:36:27#3.95;108#2016-10-23 15:36:31#4.73;120#2016-10-23 15:36:36#0.56;117#2016-10-23 15:36:37#19.79,47.79,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,11.6577540107;6.35091496233;8.60759493671;8.45665961945;10.7142857143;6.87215765538,109;59;34;40;6;136,384,8.03515379787
A,2,1044890,2016-10-23 15:36:21,110#2016-10-23 15:36:21#10.38;123#2016-10-23 15:36:31#8.19;107#2016-10-23 15:36:39#5.67;108#2016-10-23 15:36:45#17.93;120#2016-10-23 15:37:03#0.61;117#2016-10-23 15:37:04#16.85,59.85,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,10.5009633911;7.20390720391;5.99647266314;2.23089793642;9.83606557377;8.07121661721,109;59;34;40;6;136,384,6.41604010025
A,2,1020717,2016-10-23 15:36:35,110#2016-10-23 15:36:35#10.58;123#2016-10-23 15:36:46#10.97;107#2016-10-23 15:36:57#7.73;108#2016-10-23 15:37:04#7.50;120#2016-10-23 15:37:12#1.09;117#2016-10-23 15:37:13#68.11,106.11,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,10.3024574669;5.37830446673;4.39844760673;5.33333333333;5.50458715596;1.99676993099,109;59;34;40;6;136,384,3.61888606163
A,2,1012725,2016-10-23 15:36:40,110#2016-10-23 15:36:40#12.25;123#2016-10-23 15:36:52#6.63;107#2016-10-23 15:36:59#7.68;108#2016-10-23 15:37:07#9.64;120#2016-10-23 15:37:16#1.45;117#2016-10-23 15:37:18#82.66,120.66,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,8.89795918367;8.89894419306;4.42708333333;4.14937759336;4.13793103448;1.64529397532,109;59;34;40;6;136,384,3.18249627051
A,2,1050949,2016-10-23 15:37:03,110#2016-10-23 15:37:03#9.41;123#2016-10-23 15:37:13#12.82;107#2016-10-23 15:37:25#8.34;108#2016-10-23 15:37:34#4.35;120#2016-10-23 15:37:38#1.10;117#2016-10-23 15:37:39#54.93,90.93,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,11.5834218916;4.60218408736;4.07673860911;9.19540229885;5.45454545455;2.47587839068,109;59;34;40;6;136,384,4.2230287034
C,1,1035443,2016-10-23 15:37:43,115#2016-10-23 15:37:43#9.89;102#2016-10-23 15:37:53#10.22;109#2016-10-23 15:38:03#9.93;104#2016-10-23 15:38:13#24.76;112#2016-10-23 15:38:38#16.69;111#2016-10-23 15:38:55#9.54;103#2016-10-23 15:39:04#1.76;116#2016-10-23 15:39:06#13.68;101#2016-10-23 15:39:20#6.58;121#2016-10-23 15:39:27#10.42;106#2016-10-23 15:39:37#1.74;113#2016-10-23 15:39:39#44.63,160.63,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,10.8190091001;12.8180039139;13.5951661631;11.8336025848;11.9233073697;12.6834381551;13.0681818182;13.1578947368;12.7659574468;11.3243761996;8.62068965517;3.22652924042,107;131;135;293;199;121;23;180;84;118;15;144,1550,9.64950507377
C,1,1012696,2016-10-23 15:37:44,115#2016-10-23 15:37:44#8.44;102#2016-10-23 15:37:52#7.93;109#2016-10-23 15:38:00#8.31;104#2016-10-23 15:38:08#24.40;112#2016-10-23 15:38:33#16.46;111#2016-10-23 15:38:49#7.28;103#2016-10-23 15:38:56#1.35;116#2016-10-23 15:38:58#9.80;101#2016-10-23 15:39:08#5.35;121#2016-10-23 15:39:13#9.87;106#2016-10-23 15:39:23#1.53;113#2016-10-23 15:39:24#57.28,157.28,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,12.6777251185;16.5195460277;16.2454873646;12.0081967213;12.0899149453;16.6208791209;17.037037037;18.3673469388;15.7009345794;11.9554204661;9.80392156863;2.51396648045,107;131;135;293;199;121;23;180;84;118;15;144,1550,9.85503560529
A,3,1050098,2016-10-23 15:39:00,110#2016-10-23 15:39:00#9.26;123#2016-10-23 15:39:09#4.99;107#2016-10-23 15:39:14#3.01;108#2016-10-23 15:39:17#3.57;119#2016-10-23 15:39:21#0.82;114#2016-10-23 15:39:21#103.57;118#2016-10-23 15:41:05#42.19;122#2016-10-23 15:41:47#50.91,217.91,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,11.7710583153;11.8236472946;11.2956810631;11.2044817927;10.9756097561;1.9117505069;4.88267361934;3.86957375761,109;59;34;40;9;198;206;197,852,3.90987104768
A,2,1049809,2016-10-23 15:39:16,110#2016-10-23 15:39:16#11.56;123#2016-10-23 15:39:28#7.60;107#2016-10-23 15:39:35#20.08;108#2016-10-23 15:39:56#6.22;120#2016-10-23 15:40:02#0.61;117#2016-10-23 15:40:02#28.99,74.99,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,9.42906574394;7.76315789474;1.69322709163;6.4308681672;9.83606557377;4.69127285271,109;59;34;40;6;136,384,5.1206827577
A,3,1026444,2016-10-23 15:39:27,110#2016-10-23 15:39:27#32.64;123#2016-10-23 15:39:59#17.34;107#2016-10-23 15:40:17#4.59;108#2016-10-23 15:40:21#8.34;119#2016-10-23 15:40:30#3.60;114#2016-10-23 15:40:33#87.73;118#2016-10-23 15:42:01#42.47;122#2016-10-23 15:42:44#30.52,227.52,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,3.33946078431;3.40253748558;7.40740740741;4.79616306954;2.5;2.25692465519;4.85048269367;6.45478374836,109;59;34;40;9;198;206;197,852,3.7447257384
C,3,1038443,2016-10-23 15:39:48,115#2016-10-23 15:39:48#10.69;102#2016-10-23 15:39:59#8.77;109#2016-10-23 15:40:08#8.94;104#2016-10-23 15:40:17#30.26;112#2016-10-23 15:40:47#19.89;111#2016-10-23 15:41:07#13.35;103#2016-10-23 15:41:20#1.81;122#2016-10-23 15:41:23#46.03,141.03,46,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;1,10.009354537;14.937286203;15.1006711409;9.6827495043;10.0050276521;9.06367041199;12.7071823204;4.27981751032,107;131;135;293;199;121;23;197,1206,8.5513720485
C,3,1005764,2016-10-23 15:41:17,115#2016-10-23 15:41:17#8.45;102#2016-10-23 15:41:26#11.07;109#2016-10-23 15:41:37#11.18;104#2016-10-23 15:41:48#39.17;112#2016-10-23 15:42:27#56.46;111#2016-10-23 15:43:24#27.50;103#2016-10-23 15:43:51#1.02;122#2016-10-23 15:43:53#60.30,216.3,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;3;4;4;1,12.6627218935;11.8337850045;12.0751341682;7.48021444983;3.52461919943;4.4;22.5490196078;3.26699834163,107;131;135;293;199;121;23;197,1206,5.57558945908
A,3,1000687,2016-10-23 15:41:28,110#2016-10-23 15:41:28#23.88;123#2016-10-23 15:41:52#7.88;107#2016-10-23 15:41:59#4.54;108#2016-10-23 15:42:04#5.35;119#2016-10-23 15:42:09#1.20;114#2016-10-23 15:42:10#26.46;118#2016-10-23 15:42:37#27.24;122#2016-10-23 15:43:04#25.92,121.92,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,4.56448911223;7.48730964467;7.48898678414;7.47663551402;7.5;7.48299319728;7.5624082232;7.60030864198,109;59;34;40;9;198;206;197,852,6.98818897638
A,2,1045656,2016-10-23 15:41:46,110#2016-10-23 15:41:46#11.75;123#2016-10-23 15:41:58#10.22;107#2016-10-23 15:42:08#6.06;108#2016-10-23 15:42:14#9.06;120#2016-10-23 15:42:23#2.50;117#2016-10-23 15:42:26#93.90,133.9,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,9.27659574468;5.77299412916;5.61056105611;4.41501103753;2.4;1.44834930777,109;59;34;40;6;136,384,2.86781179985
B,3,1018659,2016-10-23 15:41:50,105#2016-10-23 15:41:50#14.81;100#2016-10-23 15:42:05#6.30;111#2016-10-23 15:42:12#71.16;103#2016-10-23 15:43:23#6.96;122#2016-10-23 15:43:30#41.20,141.2,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,5.2667116813;9.20634920635;1.70039347948;3.30459770115;4.78155339806,78;58;121;23;197,477,3.37818696884
B,1,1038442,2016-10-23 15:41:59,105#2016-10-23 15:41:59#11.26;100#2016-10-23 15:42:10#8.17;111#2016-10-23 15:42:19#17.05;103#2016-10-23 15:42:36#3.24;116#2016-10-23 15:42:40#25.36;101#2016-10-23 15:43:05#11.83;121#2016-10-23 15:43:17#16.62;106#2016-10-23 15:43:33#2.11;113#2016-10-23 15:43:35#20.29,116.28999999999999,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,6.92717584369;7.09914320685;7.09677419355;7.0987654321;7.09779179811;7.10059171598;7.09987966306;7.10900473934;7.09709216363,78;58;121;23;180;84;118;15;144,821,7.05993636598
A,2,1010250,2016-10-23 15:42:04,110#2016-10-23 15:42:04#11.58;123#2016-10-23 15:42:15#9.93;107#2016-10-23 15:42:25#15.19;108#2016-10-23 15:42:41#9.55;120#2016-10-23 15:42:50#1.36;117#2016-10-23 15:42:51#96.46,143.45999999999998,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,9.4127806563;5.94159113797;2.23831468071;4.18848167539;4.41176470588;1.40991084387,109;59;34;40;6;136,384,2.67670430782
A,3,1037582,2016-10-23 15:42:07,110#2016-10-23 15:42:07#10.61;123#2016-10-23 15:42:17#10.50;107#2016-10-23 15:42:28#10.43;108#2016-10-23 15:42:38#14.73;119#2016-10-23 15:42:53#2.82;114#2016-10-23 15:42:56#24.06;118#2016-10-23 15:43:20#119.41;122#2016-10-23 15:45:19#16.52,208.52,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,10.27332705;5.61904761905;3.2598274209;2.71554650373;3.1914893617;8.22942643392;1.72514864752;11.9249394673,109;59;34;40;9;198;206;197,852,4.08593899866
B,3,1012729,2016-10-23 15:42:14,105#2016-10-23 15:42:14#16.28;100#2016-10-23 15:42:31#7.98;111#2016-10-23 15:42:39#51.17;103#2016-10-23 15:43:30#4.17;122#2016-10-23 15:43:37#32.62,115.62,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,4.79115479115;7.26817042607;2.36466679695;5.51558752998;6.03923973023,78;58;121;23;197,477,4.12558380903
A,3,1025278,2016-10-23 15:42:49,110#2016-10-23 15:42:49#23.91;123#2016-10-23 15:43:13#12.94;107#2016-10-23 15:43:26#7.12;108#2016-10-23 15:43:33#4.26;119#2016-10-23 15:43:37#1.05;114#2016-10-23 15:43:38#21.11;118#2016-10-23 15:43:59#65.97;122#2016-10-23 15:45:05#32.43,168.43,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,4.55876202426;4.55950540958;4.77528089888;9.3896713615;8.57142857143;9.37944102321;3.12263149917;6.07462226334,109;59;34;40;9;198;206;197,852,5.05848126818
A,3,1024742,2016-10-23 15:43:56,110#2016-10-23 15:43:56#9.57;123#2016-10-23 15:44:05#5.94;107#2016-10-23 15:44:11#5.28;108#2016-10-23 15:44:16#9.15;119#2016-10-23 15:44:26#1.61;114#2016-10-23 15:44:27#95.92;118#2016-10-23 15:46:03#109.89;122#2016-10-23 15:47:53#33.25,270.25,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,11.3897596656;9.93265993266;6.43939393939;4.37158469945;5.5900621118;2.06422018349;1.8746018746;5.92481203008,109;59;34;40;9;198;206;197,852,3.15263644773
A,3,1043696,2016-10-23 15:43:56,110#2016-10-23 15:43:56#8.72;123#2016-10-23 15:44:04#6.40;107#2016-10-23 15:44:11#5.13;108#2016-10-23 15:44:16#6.22;119#2016-10-23 15:44:22#1.33;114#2016-10-23 15:44:24#95.95;118#2016-10-23 15:45:59#117.77;122#2016-10-23 15:47:57#29.79,270.79,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,12.5;9.21875;6.62768031189;6.4308681672;6.76691729323;2.06357477853;1.74917211514;6.61295736824,109;59;34;40;9;198;206;197,852,3.14634956978
B,3,1011025,2016-10-23 15:44:35,105#2016-10-23 15:44:35#21.04;100#2016-10-23 15:44:56#15.65;111#2016-10-23 15:45:11#35.92;103#2016-10-23 15:45:47#7.09;122#2016-10-23 15:45:56#59.11,140.11,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,3.7072243346;3.70607028754;3.36859688196;3.24400564175;3.33276941296,78;58;121;23;197,477,3.40446791806
A,3,1012727,2016-10-23 15:44:37,110#2016-10-23 15:44:37#7.58;123#2016-10-23 15:44:45#4.54;107#2016-10-23 15:44:49#4.20;108#2016-10-23 15:44:54#5.59;119#2016-10-23 15:44:59#1.45;114#2016-10-23 15:45:01#214.97;118#2016-10-23 15:48:36#103.93;122#2016-10-23 15:50:20#23.79,366.79,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,14.3799472296;12.9955947137;8.09523809524;7.15563506261;6.20689655172;0.921058752384;1.98210333879;8.280790248,109;59;34;40;9;198;206;197,852,2.32285503967
B,1,1030128,2016-10-23 15:44:45,105#2016-10-23 15:44:45#12.27;100#2016-10-23 15:44:57#6.32;111#2016-10-23 15:45:03#16.05;103#2016-10-23 15:45:19#2.75;116#2016-10-23 15:45:22#16.74;101#2016-10-23 15:45:39#19.06;121#2016-10-23 15:45:58#18.52;106#2016-10-23 15:46:17#1.74;113#2016-10-23 15:46:18#25.02,118.02,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,6.35696821516;9.17721518987;7.53894080997;8.36363636364;10.752688172;4.40713536201;6.37149028078;8.62068965517;5.75539568345,78;58;121;23;180;84;118;15;144,821,6.95644805965
A,3,1048477,2016-10-23 15:45:00,110#2016-10-23 15:45:00#9.41;123#2016-10-23 15:45:10#5.02;107#2016-10-23 15:45:15#3.78;108#2016-10-23 15:45:19#18.57;119#2016-10-23 15:45:37#1.00;114#2016-10-23 15:45:38#29.22;118#2016-10-23 15:46:07#119.97;122#2016-10-23 15:48:07#47.30,234.3,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,11.5834218916;11.7529880478;8.99470899471;2.15401184707;9.0;6.77618069815;1.71709594065;4.16490486258,109;59;34;40;9;198;206;197,852,3.63636363636
A,2,1025487,2016-10-23 15:46:24,110#2016-10-23 15:46:24#5.02;123#2016-10-23 15:46:29#2.72;107#2016-10-23 15:46:32#6.65;108#2016-10-23 15:46:38#2.04;120#2016-10-23 15:46:40#0.31;117#2016-10-23 15:46:41#106.77,123.77,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,21.7131474104;21.6911764706;5.11278195489;19.6078431373;19.3548387097;1.27376603915,109;59;34;40;6;136,384,3.10252888422
A,2,1005367,2016-10-23 15:46:30,110#2016-10-23 15:46:30#10.75;123#2016-10-23 15:46:41#5.41;107#2016-10-23 15:46:46#3.44;108#2016-10-23 15:46:50#4.52;120#2016-10-23 15:46:54#0.65;117#2016-10-23 15:46:55#106.76,131.76,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,10.1395348837;10.9057301294;9.88372093023;8.84955752212;9.23076923077;1.27388535032,109;59;34;40;6;136,384,2.91438979964
A,3,1002665,2016-10-23 15:46:45,110#2016-10-23 15:46:45#13.35;123#2016-10-23 15:46:59#7.23;107#2016-10-23 15:47:06#4.14;108#2016-10-23 15:47:10#4.69;119#2016-10-23 15:47:15#1.05;114#2016-10-23 15:47:16#23.20;118#2016-10-23 15:47:39#131.87;122#2016-10-23 15:49:51#27.49,213.49,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,8.16479400749;8.16044260028;8.21256038647;8.52878464819;8.57142857143;8.53448275862;1.56214453629;7.16624226992,109;59;34;40;9;198;206;197,852,3.99081924212
B,3,1039012,2016-10-23 15:46:47,105#2016-10-23 15:46:47#6.37;100#2016-10-23 15:46:53#20.50;111#2016-10-23 15:47:14#45.02;103#2016-10-23 15:47:59#6.95;122#2016-10-23 15:48:11#44.66,128.66,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,12.2448979592;2.82926829268;2.68769435806;3.30935251799;4.41110613524,78;58;121;23;197,477,3.70744598166
A,2,1041195,2016-10-23 15:48:08,110#2016-10-23 15:48:08#25.20;123#2016-10-23 15:48:33#13.64;107#2016-10-23 15:48:47#7.86;108#2016-10-23 15:48:55#9.25;120#2016-10-23 15:49:04#1.39;117#2016-10-23 15:49:06#103.50,161.5,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1,4.3253968254;4.32551319648;4.32569974555;4.32432432432;4.31654676259;1.31400966184,109;59;34;40;6;136,384,2.37770897833
B,1,1018704,2016-10-23 15:48:09,105#2016-10-23 15:48:09#10.38;100#2016-10-23 15:48:19#6.43;111#2016-10-23 15:48:26#14.12;103#2016-10-23 15:48:40#2.23;116#2016-10-23 15:48:43#16.26;101#2016-10-23 15:48:59#9.89;121#2016-10-23 15:49:09#14.00;106#2016-10-23 15:49:23#2.23;113#2016-10-23 15:49:25#17.53,93.53,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,7.51445086705;9.02021772939;8.56940509915;10.3139013453;11.0701107011;8.49342770475;8.42857142857;6.7264573991;8.21448944666,78;58;121;23;180;84;118;15;144,821,8.77793221426
B,3,1024316,2016-10-23 15:48:25,105#2016-10-23 15:48:25#11.50;100#2016-10-23 15:48:36#7.20;111#2016-10-23 15:48:44#14.46;103#2016-10-23 15:48:58#83.75;122#2016-10-23 15:50:24#68.93,187.93,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,6.78260869565;8.05555555556;8.36791147994;0.274626865672;2.85797185551,78;58;121;23;197,477,2.53817910924
A,3,1028374,2016-10-23 15:49:12,110#2016-10-23 15:49:12#12.69;123#2016-10-23 15:49:25#5.02;107#2016-10-23 15:49:30#2.89;108#2016-10-23 15:49:33#3.40;119#2016-10-23 15:49:36#0.77;114#2016-10-23 15:49:37#67.47;118#2016-10-23 15:50:45#117.82;122#2016-10-23 15:52:42#60.05,270.05,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,8.58944050433;11.7529880478;11.7647058824;11.7647058824;11.6883116883;2.93463761672;1.74842980818;3.28059950042,109;59;34;40;9;198;206;197,852,3.15497130161
A,3,1010786,2016-10-23 15:49:14,110#2016-10-23 15:49:14#8.73;123#2016-10-23 15:49:22#4.34;107#2016-10-23 15:49:27#2.59;108#2016-10-23 15:49:29#3.77;119#2016-10-23 15:49:33#1.05;114#2016-10-23 15:49:34#68.13;118#2016-10-23 15:50:42#118.72;122#2016-10-23 15:52:41#55.21,262.21,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,12.4856815578;13.5944700461;13.1274131274;10.6100795756;8.57142857143;2.90620871863;1.73517520216;3.56819416772,109;59;34;40;9;198;206;197,852,3.24930399298
A,3,1029036,2016-10-23 15:49:53,110#2016-10-23 15:49:53#19.74;123#2016-10-23 15:50:13#10.68;107#2016-10-23 15:50:23#6.16;108#2016-10-23 15:50:30#7.24;119#2016-10-23 15:50:37#1.63;114#2016-10-23 15:50:38#35.85;118#2016-10-23 15:51:14#130.53;122#2016-10-23 15:53:25#8.49,220.49,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,5.52178318136;5.52434456929;5.51948051948;5.52486187845;5.52147239264;5.5230125523;1.57818126101;23.2037691402,109;59;34;40;9;198;206;197,852,3.86412082181
A,3,1028685,2016-10-23 15:50:15,110#2016-10-23 15:50:15#7.94;123#2016-10-23 15:50:23#5.78;107#2016-10-23 15:50:28#7.36;108#2016-10-23 15:50:36#11.66;119#2016-10-23 15:50:47#3.10;114#2016-10-23 15:50:51#23.46;118#2016-10-23 15:51:14#75.04;122#2016-10-23 15:52:29#35.22,169.22,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,3;3;3;3;1;1;3;1,13.7279596977;10.2076124567;4.61956521739;3.43053173242;2.90322580645;8.43989769821;2.74520255864;5.59341283362,109;59;34;40;9;198;206;197,852,5.0348658551
B,3,1036226,2016-10-23 15:50:46,105#2016-10-23 15:50:46#7.75;100#2016-10-23 15:50:54#4.43;111#2016-10-23 15:50:59#9.23;103#2016-10-23 15:51:08#1.76;122#2016-10-23 15:51:11#15.03,40.03,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;1,10.064516129;13.0925507901;13.1094257855;13.0681818182;13.1071190951,78;58;121;23;197,477,11.9160629528
B,1,1019356,2016-10-23 15:51:38,105#2016-10-23 15:51:38#12.53;100#2016-10-23 15:51:51#19.46;111#2016-10-23 15:52:10#25.77;103#2016-10-23 15:52:36#2.91;116#2016-10-23 15:52:39#21.16;101#2016-10-23 15:53:01#15.01;121#2016-10-23 15:53:16#16.96;106#2016-10-23 15:53:33#2.59;113#2016-10-23 15:53:35#79.41,196.41,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,6.22505985634;2.98047276465;4.6953822274;7.90378006873;8.50661625709;5.5962691539;6.95754716981;5.79150579151;1.81337363053,78;58;121;23;180;84;118;15;144,821,4.18003156662
B,1,1032201,2016-10-23 15:52:47,105#2016-10-23 15:52:47#12.16;100#2016-10-23 15:52:59#9.04;111#2016-10-23 15:53:08#18.86;103#2016-10-23 15:53:27#3.59;116#2016-10-23 15:53:31#28.06;101#2016-10-23 15:53:59#13.09;121#2016-10-23 15:54:12#18.39;106#2016-10-23 15:54:31#2.34;113#2016-10-23 15:54:33#22.45,128.45,47,6,1011.4000,1016.4000,326.0000,1.1000,19.7000,92.0000,0.0000,2;1;4;4;3;1;1;1;2,6.41447368421;6.41592920354;6.41569459173;6.40668523677;6.4148253742;6.41711229947;6.41653072322;6.41025641026;6.41425389755,78;58;121;23;180;84;118;15;144,821,6.39159205917
